sample_id,split,region,root_abs,power_abs,dI_dV_rel,dI_dIL_rel,dI_dI0_rel,dI_da_rel,dI_dRs_rel,dI_dRsh_rel,residual,exp_argument,status
pvext_0002627,cal,interior,8.8817841970012523e-16,2.8421709430404007e-14,2.496550927647884e-16,0,0,1.9243776608867014e-16,3.0605438184426032e-16,0,1.4988010832439613e-15,20.791153725893729,0
pvext_0002636,cal,short_circuit,0,0,2.1082740390300129e-16,1.110313488964896e-16,2.9204386722907771e-16,0,0,0,1.5937771935536915e-17,0.32221916382018512,0
pvext_0002637,cal,open_circuit,1.1256186954744507e-14,4.5888293165319283e-13,3.5586395415517869e-16,1.232004050516867e-15,2.0804521365307374e-16,2.5929070549445653e-16,3.1032854449560243e-12,1.1759959234565439e-15,6.9527716917150428e-15,29.281385673517807,0
pvext_0002646,cal,mpp_near,8.8817841970012523e-16,0,3.5747992936991417e-16,0,3.2934254129277892e-16,3.5154467726539482e-16,4.0542847499273148e-16,1.4994610686785074e-16,6.9388939039072284e-16,16.356090052155242,0
pvext_0002647,cal,interior,1.7763568394002505e-15,7.1054273576010019e-15,1.6506030339799928e-16,0,4.5439381342746493e-16,4.9629667804467424e-16,1.3140136503429565e-16,0,1.6583956430338276e-15,6.9102253973790821,0
pvext_0002656,cal,short_circuit,0,1.6940658945086007e-21,0,0,4.3170559342748494e-16,1.8106702957700822e-16,1.1335401114392104e-16,0,8.4676189671117896e-17,0.17639114356192537,0
pvext_0002657,cal,open_circuit,4.2292558344314557e-15,2.5579538487363607e-13,1.282305642357478e-15,1.2264749304176972e-16,1.1597131735586625e-15,9.4709752193986202e-16,1.5638623038985656e-13,1.9105607793019463e-16,3.1918911957973251e-16,27.088711476040565,0
pvext_0002666,cal,mpp_near,1.7763568394002505e-15,0,1.4770805929843687e-15,2.266655474156087e-16,1.7253615008151038e-15,1.6188574053204386e-15,1.6286012298019334e-15,0,6.4705185653934905e-16,20.086454957089106,0
pvext_0002667,cal,interior,0,0,1.1740960443138079e-16,0,1.8520919130680662e-16,2.1608367887828341e-16,0,1.5604976959582195e-16,1.7347234759768071e-16,5.7300147775045485,0
pvext_0002676,cal,short_circuit,0,0,0,1.1107953949101734e-16,4.8720750569211593e-16,9.0635355078227113e-16,2.1487318846102785e-16,0,1.6740081543176188e-16,2.7467261846475948,0
pvext_0002677,cal,open_circuit,2.6449539749422244e-15,5.2101586120543303e-14,0,4.3384311284662375e-16,1.7141434845121256e-16,1.4992895412023527e-16,1.8464697570436111e-09,6.639895033036946e-16,8.2572837456496018e-16,18.257278787472785,0
pvext_0002686,cal,mpp_near,0,7.1054273576010019e-15,2.2673729412355126e-15,1.1285224041055111e-16,2.8502848503268106e-15,3.085868570354976e-15,2.602633333392707e-15,2.6651531773776218e-16,2.2204460492503131e-16,21.59067224826423,0
pvext_0002687,cal,interior,8.8817841970012523e-16,2.8421709430404007e-14,0,0,2.0318388575097346e-15,2.1265624724674555e-15,0,0,6.1582683397176652e-16,12.565602215842194,0
pvext_0002696,cal,short_circuit,0,0,1.9025811433044788e-16,1.1102744522408402e-16,1.6243666323778928e-15,1.1694369320318586e-16,1.7245581483261322e-16,1.6034083252145803e-16,7.2899043572494104e-17,0.058087117778741891,0
pvext_0002697,cal,open_circuit,3.7435332611579497e-15,1.3994361225400098e-13,0,0,0,1.3772292552712187e-16,3.3996210929461167e-13,1.8973582008752527e-16,3.9135361618036768e-15,18.322571886505671,0
pvext_0002706,cal,mpp_near,1.7763568394002505e-15,2.8421709430404007e-14,1.0270863382209403e-15,5.0247211080954521e-16,8.5236253944357967e-16,1.1029503124210964e-15,1.0556285046914588e-15,6.013403822280513e-16,3.677613769070831e-15,18.697327691882208,0
pvext_0002707,cal,interior,0,0,3.4810291828607838e-15,2.5166276295531136e-16,3.6996595567387914e-15,3.7076507334595157e-15,3.4485024474410199e-15,2.546835395608034e-16,2.1441182163073336e-15,26.392526751524578,0
pvext_0002716,cal,short_circuit,2.2204460492503131e-16,1.0842021724855044e-19,0,0,1.2968877931400344e-16,1.6598817622592556e-16,1.2247094752310349e-16,2.3858060524738788e-16,1.4051260155412137e-16,0.19428739447188853,0
pvext_0002717,cal,open_circuit,2.2067308917683714e-15,8.0936559537780894e-14,5.518307075994089e-16,4.0141449724807961e-16,4.1195984897839192e-16,6.0642227644876631e-16,2.5504588005010574e-11,3.9526804812115969e-16,3.0531133177191805e-16,21.867096367542178,0
pvext_0002726,cal,mpp_near,4.4408920985006262e-16,1.4210854715202004e-14,5.3985865412941577e-16,0,5.4811986974546776e-16,8.1181188210477845e-16,6.728375022375838e-16,1.7020621622428129e-16,4.0592529337857286e-16,17.85847471006149,0
pvext_0002727,cal,interior,1.7763568394002505e-15,0,8.4909199092213816e-16,8.4174833498508266e-16,8.1639093547839727e-16,8.9391129312961723e-16,8.0431444370834611e-16,8.301359444727345e-16,2.7200464103316335e-15,21.741293901198986,0
pvext_0002736,cal,short_circuit,1.7763568394002505e-15,0,1.3142431269827337e-16,1.1103801708106259e-16,0,1.9722058919587098e-16,0,1.668333150479099e-16,9.2308972965415848e-16,1.6943685048687787,0
pvext_0002737,cal,open_circuit,9.4219743769149988e-15,4.9318557050759271e-13,9.6990509673579584e-16,7.195493243649334e-16,1.0733287425260581e-15,1.2104369476170622e-15,1.1744215084604755e-09,7.9263657349181995e-16,1.7347234759768071e-15,25.652015793768665,0
pvext_0002746,cal,mpp_near,0,0,4.8237794030119561e-16,1.4967072017617031e-16,5.8958302725231568e-16,6.622786597358399e-16,3.6943440218256653e-16,1.9034907789722343e-16,1.2212453270876722e-15,19.828902656066834,0
pvext_0002747,cal,interior,8.8817841970012523e-16,1.4210854715202004e-14,3.5235404763466926e-16,0,8.1528484892455167e-16,6.8672700779713429e-16,5.9604195535336448e-16,1.4650589785137025e-16,8.8817841970012523e-16,15.206034124532534,0
pvext_0002756,cal,short_circuit,8.8817841970012523e-16,0,0,1.1151574342667142e-16,5.7854953988751099e-16,8.7135445307036984e-16,0,1.3074963579536797e-16,4.7184478546569153e-16,2.7985027955628881,0
pvext_0002757,cal,open_circuit,4.1754116440403943e-15,1.4451894542188981e-13,1.2747690828004572e-15,2.1769636579175523e-15,1.4207375546629826e-15,1.2930838568741813e-15,3.9031060843183524e-11,2.1192284665787105e-15,2.0108914533523148e-14,22.096639101404161,0
pvext_0002766,cal,mpp_near,0,1.4210854715202004e-14,4.2717118779832445e-16,0,3.9758506296054944e-16,4.0672022666848922e-16,3.7428535937376717e-16,1.5609552534110062e-16,9.7144514654701197e-17,16.862993098051902,0
pvext_0002767,cal,interior,5.3290705182007514e-15,1.4210854715202004e-13,1.9927764086036313e-15,2.621650106176233e-16,2.0681082031461709e-15,2.0498608416612156e-15,1.127101493678289e-15,2.3977007362291292e-16,6.3837823915946501e-16,17.342705645232328,0
pvext_0002776,cal,short_circuit,8.8817841970012523e-16,0,1.2913037091317979e-16,0,5.7266164121856904e-16,5.3776972269139068e-16,0,2.1288148708084455e-16,5.2215176626901894e-16,2.8045702678663775,0
pvext_0002777,cal,open_circuit,3.1918911957973251e-15,9.4146912488213275e-14,5.8226132627700702e-16,1.2582934868352314e-16,6.3047902073872822e-16,3.452010145939117e-16,1.8264989369946012e-14,1.73381717543381e-16,2.7755575615628914e-16,20.281474439605734,0
pvext_0002786,cal,mpp_near,0,5.6843418860808015e-14,5.0665631653689373e-16,1.2519315359134717e-16,4.6622760740803097e-16,4.9520745084120092e-16,5.6505637183377691e-16,1.9191169687339295e-16,7.7715611723760958e-16,25.024776691889286,0
pvext_0002787,cal,interior,8.8817841970012523e-16,0,1.1065681030834069e-15,0,1.305928837893792e-15,1.4577647204912032e-15,1.1710772896573135e-15,1.1573045631183565e-16,6.8001160258290838e-16,18.899207719576136,0
pvext_0002796,cal,short_circuit,1.7763568394002505e-15,1.3552527156068805e-20,2.6217968786646169e-16,1.1103830689142365e-16,9.1273209988605354e-16,4.2135229595116964e-16,6.5166442693606534e-16,5.518071850324141e-16,1.7590096046404824e-15,0.14155910056198481,0
pvext_0002797,cal,open_circuit,5.0973765139405991e-16,1.2161278928335406e-14,1.5426858916340421e-16,2.1446750961474416e-16,2.330319882114414e-16,2.6550441883340885e-16,1.8775773846805976e-12,1.3167897972707016e-16,1.6653345369377348e-16,18.631956407178158,0
pvext_0002806,cal,mpp_near,4.4408920985006262e-16,1.4210854715202004e-14,6.3315609909917896e-16,1.1263474446557001e-16,7.2578282218373523e-16,5.8150830833922106e-16,8.2861328770167492e-16,4.0965844106370889e-16,4.4408920985006262e-16,21.703903545860879,0
pvext_0002807,cal,interior,0,0,2.1127568671447054e-16,2.2210670896264364e-16,8.9099943088067878e-16,1.0532593520839212e-15,2.7057017171642929e-16,4.3841405087201554e-16,2.0209528495129803e-16,11.780618230757961,0
pvext_0002816,cal,short_circuit,4.4408920985006262e-16,6.7762635780344027e-21,0,0,4.0138595777666258e-16,2.0825169769474732e-16,2.8419802656667788e-16,2.0190445857066941e-16,4.0310636773011055e-16,0.18856810520645415,0
pvext_0002817,cal,open_circuit,3.7801792945879598e-15,1.1626116735996561e-13,8.4587904507346378e-16,1.5733613441967605e-15,1.0234532392331892e-15,1.0778451108232922e-15,2.2092988035458038e-12,1.4033342198584997e-15,1.494117329858824e-14,17.94103296327739,0
pvext_0002826,cal,mpp_near,0,0,2.8393430887636341e-16,3.1248087950075497e-16,3.1691623689282167e-16,1.6984862747443027e-16,2.250452532837404e-16,2.6933296887079141e-16,5.5511151231257827e-16,27.018645821517278,0
pvext_0002827,cal,interior,0,1.4210854715202004e-14,0,1.110871677900746e-16,3.7554092399655894e-16,3.4141276758709271e-16,0,1.1220916506059273e-16,6.9388939039072284e-18,14.436651355684097,0
pvext_0002836,cal,short_circuit,4.4408920985006262e-16,2.7755575615628914e-17,0,0,1.5463484674683505e-16,1.9047802473719415e-16,1.1521662448983706e-16,0,2.3630186349321569e-16,0.16508995928996251,0
pvext_0002837,cal,open_circuit,6.7545795345846926e-15,3.2275571104634082e-13,1.5685500516682945e-15,4.0127190807756911e-16,1.6559895971824756e-15,1.7790631248427453e-15,2.9191884510166875e-12,2.8239261186101385e-16,2.0816681711721685e-17,21.168660106160139,0
pvext_0002846,cal,mpp_near,8.8817841970012523e-16,2.8421709430404007e-14,0,1.1399160817832595e-16,2.5334706596393774e-16,3.1031471974703942e-16,2.3045642179424303e-16,2.7998529421642643e-16,8.3266726846886741e-16,18.609485546276623,0
pvext_0002847,cal,interior,0,0,2.0978808382070154e-16,1.1125376909630596e-16,2.7405168300534778e-16,2.2116427335245889e-16,1.7718334485988841e-16,2.0444943210981567e-16,1.3877787807814457e-17,4.6532508077451267,0
pvext_0002856,cal,short_circuit,0,8.4703294725430034e-22,1.8126871941362709e-16,0,0,0,0,1.5307445322383979e-16,7.5980888247784151e-16,1.3553698079215568,0
pvext_0002857,cal,open_circuit,1.701382056887215e-14,5.6215840630539221e-13,1.1841048191577137e-15,1.012836398442035e-15,8.5829309449637978e-16,1.0517329298642977e-15,6.0032955207749272e-09,8.9366183518911922e-16,5.1868231931706532e-16,20.266832583858694,0
pvext_0002866,cal,mpp_near,0,0,3.6752103101558832e-16,1.1273035070145063e-16,1.6852842927437989e-16,6.5123605857374464e-16,2.2626213965123928e-16,1.9985719534160009e-16,2.7755575615628914e-16,18.312868121004403,0
pvext_0002867,cal,interior,1.7763568394002505e-15,2.8421709430404007e-14,3.5778029473906721e-16,8.2690522369677598e-16,1.9280348328462767e-16,5.0026809807827921e-16,0,7.9404137688228013e-16,2.581268532253489e-15,22.943581234537778,0
pvext_0002876,cal,short_circuit,8.8817841970012523e-16,6.9388939039072284e-18,0,0,1.7371932184383565e-16,2.615213234079094e-16,0,0,8.5435131191857749e-16,2.4188643477175105,0
pvext_0002877,cal,open_circuit,1.7882288531889667e-15,8.7506391022174057e-14,1.3658568608970905e-15,2.901458674121688e-15,1.1746499732252391e-15,1.4108244379432719e-15,3.8076146229748224e-12,2.7276885378052918e-15,3.2970154384415196e-14,27.110304862177252,0
pvext_0002886,cal,mpp_near,0,0,2.5481147639188419e-15,2.2523012896780429e-16,2.427088156949292e-15,2.7797603632889453e-15,2.4098969757423171e-15,1.7880749780827254e-16,5.2041704279304213e-16,20.121838657288933,0
pvext_0002887,cal,interior,5.3290705182007514e-15,1.7053025658242404e-13,3.2841673748273858e-15,3.8514243794360719e-16,3.3425974989655067e-15,3.3608558301832629e-15,1.8830756268003177e-15,4.2786291739540506e-16,4.163336342344337e-16,17.327273549722925,0
pvext_0002896,cal,short_circuit,8.8817841970012523e-16,2.7755575615628914e-17,1.360359873894191e-16,2.2207797064937918e-16,0,2.1984958055934719e-16,4.4014405784161927e-16,0,6.9367254995622574e-16,0.71467437961730484,0
pvext_0002897,cal,open_circuit,1.1628718821210526e-14,2.8391872186617206e-13,4.8290822881508489e-16,9.9701447498001577e-16,4.3801986187478074e-16,4.3890272801225974e-16,2.1494482145075593e-11,5.8471089018983388e-16,1.3617579286417936e-15,23.473214439525595,0
pvext_0002906,cal,mpp_near,0,0,2.4967222863038357e-15,1.117862774077242e-16,2.5797111714906478e-15,2.7353383525229554e-15,2.6258408922353592e-15,2.0908129441619627e-16,3.4000580129145419e-16,23.067217556994574,0
pvext_0002907,cal,interior,0,0,1.3129614553727086e-16,0,1.0258923992893546e-15,1.0847477630301953e-15,1.4352786694913742e-16,1.7164746207805635e-16,2.7755575615628914e-16,13.250573988295182,0
pvext_0002916,cal,short_circuit,0,1.3552527156068805e-20,1.1305519593479362e-16,0,1.5306125204671442e-16,1.2665671644107579e-16,0,1.3524666404633529e-16,1.8735013540549517e-16,5.9244084245531443,0
pvext_0002917,cal,open_circuit,1.3243830233606712e-15,5.9355813450054362e-14,2.625736302698584e-16,0,1.5462727898231829e-16,3.6031414900572595e-16,1.2198257444597792e-09,1.5677928119203367e-16,3.6082248300317588e-16,23.324109915049529,0
pvext_0002926,cal,mpp_near,8.8817841970012523e-16,2.8421709430404007e-14,1.5079081501373103e-15,0,1.6360912018588566e-15,1.7370578227233262e-15,1.3576508654613349e-15,1.8352189448382193e-16,6.6613381477509392e-16,20.594732835672637,0
pvext_0002927,cal,interior,1.7763568394002505e-15,2.8421709430404007e-14,0,1.1108428896306296e-16,1.0913296718713587e-15,1.315430515329141e-15,2.512007526832004e-16,0,1.3183898417423734e-15,10.414959941396015,0
pvext_0002936,cal,short_circuit,0,2.7755575615628914e-17,1.3715754528623171e-16,1.1135039671223039e-16,3.5276247122016098e-16,4.8054587879032484e-16,1.273485295295172e-16,1.6729831588750149e-16,9.3675067702747583e-17,2.7820021235082018,0
pvext_0002937,cal,open_circuit,3.007047325003637e-15,7.4016259701131792e-14,1.0696515437109079e-15,6.134457333810762e-16,9.3163376015539143e-16,9.2839630199924365e-16,3.8015786618650345e-09,5.7555514139879713e-16,7.6466610821057657e-15,18.451276594487108,0
pvext_0002946,cal,mpp_near,8.8817841970012523e-16,2.8421709430404007e-14,4.3053567341370463e-16,1.2177516875529512e-16,3.2060946055143596e-16,3.6277825315964363e-16,2.616604382952046e-16,1.8433152075384364e-16,4.5796699765787707e-16,19.133220957995789,0
pvext_0002947,cal,interior,8.8817841970012523e-16,0,2.1256888533080929e-16,1.1129408598266131e-16,4.6604516971140257e-16,3.5661801557087914e-16,4.3107125688166389e-16,1.7319519967554512e-16,5.0306980803327406e-16,16.589720317862611,0
pvext_0002956,cal,short_circuit,4.4408920985006262e-16,6.7762635780344027e-21,2.4652461229210864e-16,1.1103566487635529e-16,3.3941492430456012e-16,0,0,0,3.5366674866477155e-16,0.50336396868048361,0
pvext_0002957,cal,open_circuit,3.1403848163406856e-15,1.1271962096354171e-13,5.2188087922569462e-16,4.8182797947723416e-16,2.1039747405880336e-16,4.529286327707769e-16,1.7764864576220929e-10,3.2428257741859936e-16,3.4000580129145419e-16,18.444950282142255,0
pvext_0002966,cal,mpp_near,0,2.8421709430404007e-14,2.5033112519088216e-16,0,3.4581204515658842e-16,3.7206220357983375e-16,3.5122925071521431e-16,1.7619811559448573e-16,1.3877787807814457e-16,16.394008763746637,0
pvext_0002967,cal,interior,0,1.4210854715202004e-14,2.0600683370948943e-16,1.1121538565901731e-16,1.2367230623799264e-15,9.7903955120237283e-16,4.9530919183756126e-16,0,1.1102230246251565e-16,11.454202479661774,0
pvext_0002976,cal,short_circuit,0,0,2.1165392054897627e-16,2.2221628898245248e-16,1.607678377877607e-16,0,0,2.1039467489023286e-16,1.5699247457590104e-16,3.811782556904654,0
pvext_0002977,cal,open_circuit,1.1890934387175566e-15,3.257016848606277e-14,6.3623417397582201e-16,1.7236258812011978e-15,8.5786083301737635e-16,7.0866321018136482e-16,1.2238568877689557e-09,1.9163053535270561e-15,1.2878587085651816e-14,19.189573862798351,0
pvext_0002986,cal,mpp_near,4.4408920985006262e-16,1.4210854715202004e-14,2.9874317151114856e-15,2.2367600159905704e-16,2.9606423161933579e-15,2.8627742895178717e-15,2.8357760778296729e-15,1.64503231679429e-16,6.9388939039072284e-17,20.15736262846843,0
pvext_0002987,cal,interior,8.8817841970012523e-16,0,0,0,4.8421292034052285e-16,6.548135892452895e-16,2.111140386626982e-16,1.4595586448501606e-16,6.6613381477509392e-16,7.2559983082824306,0
pvext_0002996,cal,short_circuit,1.7763568394002505e-15,3.3881317890172014e-21,0,1.1108559658271826e-16,5.77124085752832e-16,6.7729634590442296e-16,0,1.2621185721918215e-16,1.2333883914195098e-15,3.2440602934205121,0
pvext_0002997,cal,open_circuit,1.0776752754071417e-14,4.7531423241764514e-13,5.0106599191753036e-16,1.8936400425028065e-16,5.1958616013603761e-16,6.6433730481119882e-16,7.5659103764932418e-12,2.2078578000763527e-16,1.4599432773820809e-14,20.190518988993393,0
