domain,sample_id,split,branch,parameter_index,relative_step,absolute_step,fd_gradient,reference_gradient,absolute_error,relative_error,minus_root_count,plus_root_count,branch_stable
bem,bem_0000056,cal,smooth,0,1e-5,0.00012811828455288547,-0.003667023717587545305884861,-0.003667023717054115974088769,5.3342933179609216e-13,1.4546656170105706e-10,1,1,1
bem,bem_0000057,cal,smooth,0,1e-2,0.023411560166283829,-0.1007382206451578070448708,-0.1007279817065504538992319,1.0238938607353146e-5,0.00010164939705812944,1,1,1
bem,bem_0000057,cal,smooth,0,3e-3,0.0070234680498851487,-0.1007289031670586441105349,-0.1007279817065504538992319,9.214605081902113e-7,9.148009248062673e-6,1,1,1
bem,bem_0000057,cal,smooth,0,1e-3,0.0023411560166283829,-0.1007280840906219024713138,-0.1007279817065504538992319,1.0238407144857208e-7,1.0164412084305064e-6,1,1,1
bem,bem_0000057,cal,smooth,0,3e-4,0.00070234680498851487,-0.100727990921112487662311,-0.1007279817065504538992319,9.2145620337630791e-9,9.1479665110413364e-8,1,1,1
bem,bem_0000057,cal,smooth,0,1e-4,0.00023411560166283829,-0.100727982730390636926797,-0.1007279817065504538992319,1.0238401830275651e-9,1.0164406808133073e-8,1,1,1
bem,bem_0000057,cal,smooth,0,3e-5,7.0234680498851487e-5,-0.100727981798696069932052,-0.1007279817065504538992319,9.2145616032820053e-11,9.1479660836714372e-10,1,1,1
bem,bem_0000057,cal,smooth,0,1e-5,2.3411560166283829e-5,-0.1007279817167888556763618,-0.1007279817065504538992319,1.0238401777129839e-11,1.0164406755371357e-10,1,1,1
bem,bem_0000066,cal,smooth,0,1e-2,0.09707721439065903,-0.004437023278664095157127233,-0.004436368098073940700432909,6.5518059015445669e-7,0.00014768400089228503,1,1,1
bem,bem_0000066,cal,smooth,0,3e-3,0.029123164317197709,-0.004436427057298151913558303,-0.004436368098073940700432909,5.8959224211213125e-8,1.3289975698096469e-5,1,1,1
bem,bem_0000066,cal,smooth,0,1e-3,0.009707721439065903,-0.004436374649030202612553959,-0.004436368098073940700432909,6.550956261912121e-9,1.476648491985197e-6,1,1,1
bem,bem_0000066,cal,smooth,0,3e-4,0.0029123164317197709,-0.00443636868765930147091398,-0.004436368098073940700432909,5.8958536077048107e-10,1.328982058604314e-7,1,1,1
bem,bem_0000066,cal,smooth,0,1e-4,0.0009707721439065903,-0.004436368163583418365521316,-0.004436368098073940700432909,6.5509477665088407e-11,1.4766465770396621e-8,1,1,1
bem,bem_0000066,cal,smooth,0,3e-5,0.00029123164317197709,-0.004436368103969793620010793,-0.004436368098073940700432909,5.8958529195778843e-12,1.3289819034938923e-9,1,1,1
bem,bem_0000066,cal,smooth,0,1e-5,9.707721439065903e-5,-0.0044363680987290354685884,-0.004436368098073940700432909,6.5509476815549072e-13,1.4766465578902292e-10,1,1,1
bem,bem_0000067,cal,smooth,0,1e-2,0.072287019281561102,-0.005645664713853490087204474,-0.005644793572270657359516133,8.7114158283272769e-7,0.00015432656157916948,1,1,1
bem,bem_0000067,cal,smooth,0,3e-3,0.021686105784468331,-0.005644871964994424666439345,-0.005644793572270657359516133,7.8392723767306923e-8,1.3887615687560547e-5,1,1,1
bem,bem_0000067,cal,smooth,0,1e-3,0.0072287019281561102,-0.005644802282475447894246091,-0.005644793572270657359516133,8.71020479053473e-9,1.5430510751221306e-6,1,1,1
bem,bem_0000067,cal,smooth,0,3e-4,0.0021686105784468331,-0.005644794356188086776817834,-0.005644793572270657359516133,7.839174294173017e-10,1.3887441929997193e-7,1,1,1
bem,bem_0000067,cal,smooth,0,1e-4,0.00072287019281561102,-0.005644793659372584176534431,-0.005644793572270657359516133,8.7101926817018298e-11,1.543048929989143e-8,1,1,1
bem,bem_0000067,cal,smooth,0,3e-5,0.00021686105784468331,-0.005644793580109830672874835,-0.005644793572270657359516133,7.8391733133587023e-12,1.3887440192441511e-9,1,1,1
bem,bem_0000067,cal,smooth,0,1e-5,7.2287019281561102e-5,-0.005644793573141676615577499,-0.005644793572270657359516133,8.7101925606136552e-13,1.5430489085378405e-10,1,1,1
bem,bem_0000076,cal,smooth,0,1e-2,0.06267807793315523,-0.01617051743796350228100603,-0.01616843084608117541676569,2.0865918823268642e-6,0.00012905345621913595,1,1,1
bem,bem_0000076,cal,smooth,0,3e-3,0.018803423379946569,-0.01616861862146655591152159,-0.01616843084608117541676569,1.8777538538049476e-7,1.1613704951832529e-5,1,1,1
bem,bem_0000076,cal,smooth,0,1e-3,0.006267807793315523,-0.01616845170983820845807103,-0.01616843084608117541676569,2.0863757033041305e-8,1.2904008577986503e-6,1,1,1
bem,bem_0000076,cal,smooth,0,3e-4,0.0018803423379946569,-0.0161684327238175201601802,-0.01616843084608117541676569,1.8777363447434145e-9,1.1613596660176402e-7,1,1,1
bem,bem_0000076,cal,smooth,0,1e-4,0.0006267807793315523,-0.01616843105471852958748726,-0.01616843084608117541676569,2.0863735417072157e-10,1.2903995208742848e-8,1,1,1
bem,bem_0000076,cal,smooth,0,3e-5,0.00018803423379946569,-0.01616843086485853711330778,-0.01616843084608117541676569,1.8777361696542083e-11,1.1613595577268556e-9,1,1,1
bem,bem_0000076,cal,smooth,0,1e-5,6.267807793315523e-5,-0.01616843084816754893685696,-0.01616843084608117541676569,2.0863735200912658e-12,1.2903995075050531e-10,1,1,1
bem,bem_0000077,cal,smooth,0,1e-2,0.038797380906281678,-0.03693198033618015609217979,-0.03692730511425990358346805,4.6752219202525087e-6,0.00012660609556496225,1,1,1
bem,bem_0000077,cal,smooth,0,3e-3,0.011639214271884503,-0.03692772584795987538880989,-0.03692730511425990358346805,4.2073369997180534e-7,1.1393566323618189e-5,1,1,1
bem,bem_0000077,cal,smooth,0,1e-3,0.0038797380906281678,-0.03692735186209450046598413,-0.03692730511425990358346805,4.6747834596882516e-8,1.2659422195103618e-6,1,1,1
bem,bem_0000077,cal,smooth,0,3e-4,0.0011639214271884503,-0.03692730932156139029329694,-0.03692730511425990358346805,4.2073014867098289e-9,1.1393470153567017e-7,1,1,1
bem,bem_0000077,cal,smooth,0,1e-4,0.00038797380906281678,-0.03692730558173781112258633,-0.03692730511425990358346805,4.6747790753911827e-10,1.2659410322325317e-8,1,1,1
bem,bem_0000077,cal,smooth,0,3e-5,0.00011639214271884503,-0.03692730515633291489928801,-0.03692730511425990358346805,4.207301131581996e-11,1.1393469191872597e-9,1,1,1
bem,bem_0000077,cal,smooth,0,1e-5,3.8797380906281678e-5,-0.0369273051189346826150163,-0.03692730511425990358346805,4.6747790315482429e-12,1.2659410203597617e-10,1,1,1
bem,bem_0000086,cal,smooth,0,1e-2,0.091070119970544532,-0.003978442859768205835027677,-0.003977937555825431966029895,5.05303942773869e-7,0.00012702661509451904,1,1,1
bem,bem_0000086,cal,smooth,0,3e-3,0.02732103599116336,-0.003977983028137953175763884,-0.003977937555825431966029895,4.5472312521209734e-8,1.1431127784954411e-5,1,1,1
bem,bem_0000086,cal,smooth,0,1e-3,0.0091070119970544532,-0.003977942608255353182552349,-0.003977937555825431966029895,5.0524299212165225e-9,1.2701129292031158e-6,1,1,1
bem,bem_0000086,cal,smooth,0,3e-4,0.002732103599116336,-0.003977938010543620706352374,-0.003977937555825431966029895,4.5471818874032248e-10,1.1431003688693331e-7,1,1,1
bem,bem_0000086,cal,smooth,0,1e-4,0.00091070119970544532,-0.003977937606349670234675441,-0.003977937555825431966029895,5.0524238268645546e-11,1.2701113971649975e-8,1,1,1
bem,bem_0000086,cal,smooth,0,3e-5,0.0002732103599116336,-0.003977937560372613359791141,-0.003977937555825431966029895,4.5471813937612464e-12,1.143100244774379e-9,1,1,1
bem,bem_0000086,cal,smooth,0,1e-5,9.1070119970544532e-5,-0.003977937556330674342622005,-0.003977937555825431966029895,5.0524237659211063e-13,1.2701113818446342e-10,1,1,1
bem,bem_0000087,cal,smooth,0,1e-2,0.049677188376321464,-0.03375151170757357526496541,-0.03374792874626658737843838,3.5829613069878865e-6,0.00010616833210495197,1,1,1
bem,bem_0000087,cal,smooth,0,3e-3,0.014903156512896439,-0.03374825118796891699745433,-0.03374792874626658737843838,3.2244170232961902e-7,9.5544145761920156e-6,1,1,1
bem,bem_0000087,cal,smooth,0,1e-3,0.0049677188376321464,-0.03374796457288002493401181,-0.03374792874626658737843838,3.5826613437555573e-8,1.0615944375999355e-6,1,1,1
bem,bem_0000087,cal,smooth,0,3e-4,0.0014903156512896439,-0.03374793197065931544319887,-0.03374792874626658737843838,3.2243927280647605e-9,9.5543425859030342e-8,1,1,1
bem,bem_0000087,cal,smooth,0,1e-4,0.00049677188376321464,-0.03374792910453242181480838,-0.03374792874626658737843838,3.5826583443637e-10,1.0615935488366932e-8,1,1,1
bem,bem_0000087,cal,smooth,0,3e-5,0.00014903156512896439,-0.03374792877851051222958037,-0.03374792874626658737843838,3.2243924851141991e-11,9.5543418660053384e-10,1,1,1
bem,bem_0000087,cal,smooth,0,1e-5,4.9677188376321464e-5,-0.03374792874984924569280818,-0.03374792874626658737843838,3.5826583143698055e-12,1.0615935399490679e-10,1,1,1
bem,bem_0000096,cal,smooth,0,1e-2,0.023170094475096805,-0.1454524118807312315895497,-0.1454421049694987217880644,1.0306911232509801e-5,7.0866075780952891e-5,1,1,1
bem,bem_0000096,cal,smooth,0,3e-3,0.0069510283425290416,-0.1454430325523954092086685,-0.1454421049694987217880644,9.275828966874206e-7,6.3776778868949121e-6,1,1,1
bem,bem_0000096,cal,smooth,0,1e-3,0.0023170094475096805,-0.1454422080338829583364803,-0.1454421049694987217880644,1.0306438423654842e-7,7.0862824942036203e-7,1,1,1
bem,bem_0000096,cal,smooth,0,3e-4,0.00069510283425290416,-0.1454421142452893917228674,-0.1454421049694987217880644,9.2757906699348031e-9,6.3776515554969919e-8,1,1,1
bem,bem_0000096,cal,smooth,0,1e-4,0.00023170094475096805,-0.1454421060001420913524547,-0.1454421049694987217880644,1.0306433695643904e-9,7.0862792434180663e-9,1,1,1
bem,bem_0000096,cal,smooth,0,3e-5,6.9510283425290416e-5,-0.1454421050622566246577241,-0.1454421049694987217880644,9.2757902869659749e-11,6.3776512921834018e-10,1,1,1
bem,bem_0000096,cal,smooth,0,1e-5,2.3170094475096805e-5,-0.1454421049798051554364282,-0.1454421049694987217880644,1.0306433648363802e-11,7.0862792109102161e-11,1,1,1
bem,bem_0000097,cal,smooth,0,1e-2,0.11101529310183222,-0.004725287693775362977180153,-0.004724651224999397386896775,6.3646877596559028e-7,0.00013471233021346914,1,1,1
bem,bem_0000097,cal,smooth,0,3e-3,0.033304587930549667,-0.004724708501102196611234992,-0.004724651224999397386896775,5.7276102799224338e-8,1.2122821362169785e-5,1,1,1
bem,bem_0000097,cal,smooth,0,1e-3,0.011101529310183222,-0.004724657588951367414368289,-0.004724651224999397386896775,6.3639519700274715e-9,1.3469675679665187e-6,1,1,1
bem,bem_0000097,cal,smooth,0,3e-4,0.0033304587930549667,-0.004724651797754466054059806,-0.004724651224999397386896775,5.7275506866716303e-10,1.2122695229577207e-7,1,1,1
bem,bem_0000097,cal,smooth,0,1e-4,0.0011101529310183222,-0.004724651288638843515876488,-0.004724651224999397386896775,6.3639446128979713e-11,1.3469660107871313e-8,1,1,1
bem,bem_0000097,cal,smooth,0,3e-5,0.00033304587930549667,-0.004724651230726947477641487,-0.004724651224999397386896775,5.7275500907447116e-12,1.2122693968263112e-9,1,1,1
bem,bem_0000097,cal,smooth,0,1e-5,0.00011101529310183222,-0.00472465122563579184082945,-0.004724651224999397386896775,6.3639445393267529e-13,1.3469659952153536e-10,1,1,1
bem,bem_0000106,cal,smooth,0,1e-2,0.081889557967013982,-0.01036750616515273272309456,-0.01036615896896489212260029,1.3471961878406005e-6,0.00012996098090661677,1,1,1
bem,bem_0000106,cal,smooth,0,3e-3,0.024566867390104195,-0.01036628020525174236539683,-0.01036615896896489212260029,1.212362868502428e-7,1.1695391437967576e-5,1,1,1
bem,bem_0000106,cal,smooth,0,1e-3,0.0081889557967013982,-0.01036617243955237822295452,-0.01036615896896489212260029,1.3470587486100354e-8,1.2994772245370508e-6,1,1,1
bem,bem_0000106,cal,smooth,0,3e-4,0.0024566867390104195,-0.01036616018131662897764337,-0.01036615896896489212260029,1.2123517368550431e-9,1.1695284053473298e-7,1,1,1
bem,bem_0000106,cal,smooth,0,1e-4,0.00081889557967013982,-0.01036615910367062955686793,-0.01036615896896489212260029,1.3470573743426764e-10,1.2994758988122928e-8,1,1,1
bem,bem_0000106,cal,smooth,0,3e-5,0.00024566867390104195,-0.01036615898108840837799509,-0.01036615896896489212260029,1.21235162553948e-11,1.1695282979637141e-9,1,1,1
bem,bem_0000106,cal,smooth,0,1e-5,8.1889557967013982e-5,-0.01036615897031194948320031,-0.01036615896896489212260029,1.3470573606000153e-12,1.2994758855550573e-10,1,1,1
bem,bem_0000107,cal,smooth,0,1e-2,0.030484454790856663,-0.06360655479348669282627075,-0.06359920299332295315159423,7.3518001637396747e-6,0.00011559579079177318,1,1,1
bem,bem_0000107,cal,smooth,0,3e-3,0.009145336437256999,-0.06359986461097418486818186,-0.06359920299332295315159423,6.6161765123171659e-7,1.0402923623133727e-5,1,1,1
bem,bem_0000107,cal,smooth,0,1e-3,0.0030484454790856663,-0.06359927650596198797498998,-0.06359920299332295315159423,7.3512639034823396e-8,1.1558735892105632e-6,1,1,1
bem,bem_0000107,cal,smooth,0,3e-4,0.0009145336437256999,-0.06359920960945603014603367,-0.06359920299332295315159423,6.6161330769944394e-9,1.0402855327745291e-7,1,1,1
bem,bem_0000107,cal,smooth,0,1e-4,0.00030484454790856663,-0.06359920372844880726318414,-0.06359920299332295315159423,7.351258541115899e-10,1.1558727460606198e-8,1,1,1
bem,bem_0000107,cal,smooth,0,3e-5,9.145336437256999e-5,-0.06359920305948427957802357,-0.06359920299332295315159423,6.6161326426429336e-11,1.0402854644794113e-9,1,1,1
bem,bem_0000107,cal,smooth,0,1e-5,3.0484454790856663e-5,-0.06359920300067421163908649,-0.06359920299332295315159423,7.3512584874922583e-12,1.155872737629124e-10,1,1,1
bem,bem_0000116,cal,smooth,0,1e-2,0.011906006801799223,-0.3801880070245109313861188,-0.3801779811282213305268134,1.0025896289600859e-5,2.6371585907863137e-5,1,1,1
bem,bem_0000116,cal,smooth,0,3e-3,0.0035718020405397668,-0.380178883474058517039953,-0.3801779811282213305268134,9.0234583718651314e-7,2.3734826370235841e-6,1,1,1
bem,bem_0000116,cal,smooth,0,1e-3,0.0011906006801799223,-0.3801780813890180843933814,-0.3801779811282213305268134,1.0026079675386657e-7,2.6372068276108803e-7,1,1,1
bem,bem_0000116,cal,smooth,0,3e-4,0.00035718020405397668,-0.3801779901516945553298774,-0.3801779811282213305268134,9.023473224803064e-9,2.3734865438616099e-8,1,1,1
bem,bem_0000116,cal,smooth,0,1e-4,0.00011906006801799223,-0.3801779821308294814336606,-0.3801779811282213305268134,1.0026081509068472e-9,2.6372073099328206e-9,1,1,1
bem,bem_0000116,cal,smooth,0,3e-5,3.5718020405397668e-5,-0.380177981218456064260125,-0.3801779811282213305268134,9.0234733733311599e-11,2.3734865829296526e-10,1,1,1
bem,bem_0000116,cal,smooth,0,1e-5,1.1906006801799223e-5,-0.3801779811382474120542187,-0.3801779811282213305268134,1.0026081527405273e-11,2.6372073147560354e-11,1,1,1
bem,bem_0000117,cal,smooth,0,1e-2,0.064166238351095846,-0.008527029221595112459146619,-0.008525904184139284129219297,1.1250374558283299e-6,0.00013195520750998281,1,1,1
bem,bem_0000117,cal,smooth,0,3e-3,0.019249871505328754,-0.008526005426225613155145672,-0.008525904184139284129219297,1.0124208632902593e-7,1.1874645098330603e-5,1,1,1
bem,bem_0000117,cal,smooth,0,1e-3,0.0064166238351095846,-0.008525915433149770750252502,-0.008525904184139284129219297,1.1249010486621033e-8,1.3193920836628139e-6,1,1,1
bem,bem_0000117,cal,smooth,0,3e-4,0.0019249871505328754,-0.008525905196549099594063059,-0.008525904184139284129219297,1.0124098154648438e-9,1.1874515518814144e-7,1,1,1
bem,bem_0000117,cal,smooth,0,1e-4,0.00064166238351095846,-0.008525904296629252603776748,-0.008525904184139284129219297,1.1248996847455745e-10,1.3193904839303992e-8,1,1,1
bem,bem_0000117,cal,smooth,0,3e-5,0.00019249871505328754,-0.008525904194263381179096501,-0.008525904184139284129219297,1.0124097049877204e-11,1.1874514223032243e-9,1,1,1
bem,bem_0000117,cal,smooth,0,1e-5,6.4166238351095846e-5,-0.008525904185264183800325721,-0.008525904184139284129219297,1.1248996711064247e-12,1.3193904679330932e-10,1,1,1
bem,bem_0000126,cal,smooth,0,1e-2,0.064288985486098218,-0.009717118750122944902284368,-0.009715701709637957425445657,1.4170404849874768e-6,0.00014585055483761666,1,1,1
bem,bem_0000126,cal,smooth,0,3e-3,0.019286695645829465,-0.009715829228497296627146648,-0.009715701709637957425445657,1.275188593392017e-7,1.3125028242962959e-5,1,1,1
bem,bem_0000126,cal,smooth,0,1e-3,0.0064288985486098218,-0.009715715878255708858213152,-0.009715701709637957425445657,1.4168617751432767e-8,1.4583216091718343e-6,1,1,1
bem,bem_0000126,cal,smooth,0,3e-4,0.0019286695645829465,-0.009715702984812076801006984,-0.009715701709637957425445657,1.2751741193755613e-9,1.312487926745004e-7,1,1,1
bem,bem_0000126,cal,smooth,0,1e-4,0.00064288985486098218,-0.009715701851323956249819297,-0.009715701709637957425445657,1.4168599882437364e-10,1.4583197699845128e-8,1,1,1
bem,bem_0000126,cal,smooth,0,3e-5,0.00019286695645829465,-0.009715701722389697171814123,-0.009715701709637957425445657,1.2751739746368466e-11,1.3124877777709833e-9,1,1,1
bem,bem_0000126,cal,smooth,0,1e-5,6.4288985486098218e-5,-0.009715701711054817395820418,-0.009715701709637957425445657,1.4168599703747609e-12,1.4583197515926601e-10,1,1,1
bem,bem_0000127,cal,smooth,0,1e-2,0.034738993548723331,-0.06084218689210707031439962,-0.06083569651976048794458401,6.4903723465823698e-6,0.00010668690781692923,1,1,1
bem,bem_0000127,cal,smooth,0,3e-3,0.010421698064616999,-0.06083628061624503860767524,-0.06083569651976048794458401,5.8409648455066309e-7,9.6012130700424945e-6,1,1,1
bem,bem_0000127,cal,smooth,0,1e-3,0.0034738993548723331,-0.06083576141900822728501267,-0.06083569651976048794458401,6.4899247739340429e-8,1.0667955074412607e-6,1,1,1
bem,bem_0000127,cal,smooth,0,3e-4,0.0010421698064616999,-0.06083570236068908206007649,-0.06083569651976048794458401,5.8409285941154925e-9,9.6011534810294441e-8,1,1,1
bem,bem_0000127,cal,smooth,0,1e-4,0.00034738993548723331,-0.06083569716875251779211293,-0.06083569651976048794458401,6.4899202984752893e-10,1.0667947717779891e-8,1,1,1
bem,bem_0000127,cal,smooth,0,3e-5,0.00010421698064616999,-0.06083569657816977026061934,-0.06083569651976048794458401,5.8409282316035328e-11,9.6011528851425217e-10,1,1,1
bem,bem_0000127,cal,smooth,0,1e-5,3.4738993548723331e-5,-0.06083569652625040819830474,-0.06083569651976048794458401,6.4899202537207285e-12,1.0667947644213607e-10,1,1,1
bem,bem_0000136,cal,smooth,0,1e-2,0.083461283629474377,-0.00909256358214584124734468,-0.009091206307004365517054655,1.3572751414757303e-6,0.00014929538453329465,1,1,1
bem,bem_0000136,cal,smooth,0,3e-3,0.025038385088842313,-0.009091328450321814421924688,-0.009091206307004365517054655,1.2214331744890487e-7,1.3435325667925822e-5,1,1,1
bem,bem_0000136,cal,smooth,0,1e-3,0.0083461283629474377,-0.009091219878372293680600603,-0.009091206307004365517054655,1.3571367928163546e-8,1.4928016667829238e-6,1,1,1
bem,bem_0000136,cal,smooth,0,3e-4,0.0025038385088842313,-0.009091207528426334626753306,-0.009091206307004365517054655,1.2214219691096987e-9,1.3435202412782647e-7,1,1,1
bem,bem_0000136,cal,smooth,0,1e-4,0.00083461283629474377,-0.009091206442717906461608989,-0.009091206307004365517054655,1.3571354094455433e-10,1.4928001451247801e-8,1,1,1
bem,bem_0000136,cal,smooth,0,3e-5,0.00025038385088842313,-0.009091206319218584087622146,-0.009091206307004365517054655,1.2214218570567491e-11,1.3435201180240498e-9,1,1,1
bem,bem_0000136,cal,smooth,0,1e-5,8.3461283629474377e-5,-0.009091206308361500912666501,-0.009091206307004365517054655,1.3571353956118468e-12,1.4928001299082114e-10,1,1,1
bem,bem_0000137,cal,smooth,0,1e-2,0.1288198483365529,-0.002286827309774052627005261,-0.002286493863782767766400002,3.3344599128486061e-7,0.00014583288263595367,1,1,1
bem,bem_0000137,cal,smooth,0,3e-3,0.038645954500965869,-0.002286523870272969448726608,-0.002286493863782767766400002,3.0006490201682327e-8,1.3123363537936502e-5,1,1,1
bem,bem_0000137,cal,smooth,0,1e-3,0.01288198483365529,-0.002286497197801595355894406,-0.002286493863782767766400002,3.3340188275894944e-9,1.4581359173532637e-6,1,1,1
bem,bem_0000137,cal,smooth,0,3e-4,0.0038645954500965869,-0.002286494163844097396486487,-0.002286493863782767766400002,3.0006132963008649e-10,1.3123207299304361e-7,1,1,1
bem,bem_0000137,cal,smooth,0,1e-4,0.001288198483365529,-0.002286493897122911939193262,-0.002286493863782767766400002,3.334014417279326e-11,1.45813398850043e-8,1,1,1
bem,bem_0000137,cal,smooth,0,3e-5,0.00038645954500965869,-0.002286493866783380705466147,-0.002286493863782767766400002,3.000612939066145e-12,1.3123205736935331e-9,1,1,1
bem,bem_0000137,cal,smooth,0,1e-5,0.0001288198483365529,-0.00228649386411616920371763,-0.002286493863782767766400002,3.3340143731762786e-13,1.4581339692119254e-10,1,1,1
bem,bem_0000146,cal,smooth,0,1e-2,0.091048045145516951,-0.01085111181806102499363744,-0.01084994796381942993817432,1.1638542415950555e-6,0.00010726818649048637,1,1,1
bem,bem_0000146,cal,smooth,0,3e-3,0.027314413543655085,-0.01085005270165268504199935,-0.01084994796381942993817432,1.0473783325510383e-7,9.6533028180748722e-6,1,1,1
bem,bem_0000146,cal,smooth,0,1e-3,0.0091048045145516951,-0.01084995960126808075723224,-0.01084994796381942993817432,1.1637448650819058e-8,1.0725810565751699e-6,1,1,1
bem,bem_0000146,cal,smooth,0,3e-4,0.0027314413543655085,-0.01084994901118890375452156,-0.01084994796381942993817432,1.0473694738163472e-9,9.6532211703589518e-8,1,1,1
bem,bem_0000146,cal,smooth,0,1e-4,0.00091048045145516951,-0.01084994808019380708009785,-0.01084994796381942993817432,1.1637437714192353e-10,1.0725800485863075e-8,1,1,1
bem,bem_0000146,cal,smooth,0,3e-5,0.00027314413543655085,-0.01084994797429312379047179,-0.01084994796381942993817432,1.0473693852297472e-11,9.6532203538886763e-10,1,1,1
bem,bem_0000146,cal,smooth,0,1e-5,9.1048045145516951e-5,-0.01084994796498317369865694,-0.01084994796381942993817432,1.1637437604826188e-12,1.0725800385064283e-10,1,1,1
bem,bem_0000147,cal,smooth,0,1e-2,0.11744100000263938,-0.002258454985408887004387496,-0.002258181380342259954798259,2.7360506662704959e-7,0.00012116168745735597,1,1,1
bem,bem_0000147,cal,smooth,0,3e-3,0.035232300000791813,-0.002258206002147675876675667,-0.002258181380342259954798259,2.4621805415921877e-8,1.0903378103396676e-5,1,1,1
bem,bem_0000147,cal,smooth,0,1e-3,0.011744100000263938,-0.002258184116072529345796399,-0.002258181380342259954798259,2.7357302693909981e-9,1.2114749918699439e-6,1,1,1
bem,bem_0000147,cal,smooth,0,3e-4,0.0035232300000791813,-0.002258181626557719174996733,-0.002258181380342259954798259,2.4621545922019847e-10,1.0903263190615847e-7,1,1,1
bem,bem_0000147,cal,smooth,0,1e-4,0.0011744100000263938,-0.002258181407699530612723236,-0.002258181380342259954798259,2.7357270657924977e-11,1.2114735732068869e-8,1,1,1
bem,bem_0000147,cal,smooth,0,3e-5,0.00035232300000791813,-0.002258181382804414287509041,-0.002258181380342259954798259,2.4621543327107819e-12,1.0903262041499992e-9,1,1,1
bem,bem_0000147,cal,smooth,0,1e-5,0.00011744100000263938,-0.002258181380615832658173914,-0.002258181380342259954798259,2.7357270337565498e-13,1.2114735590202727e-10,1,1,1
bem,bem_0000156,cal,smooth,0,1e-2,0.047852065562711417,-0.02758864431060108234384574,-0.02758516879663266310660662,3.4755139684192372e-6,0.00012599212258014151,1,1,1
bem,bem_0000156,cal,smooth,0,3e-3,0.014355619668813425,-0.0275854815653824654159938,-0.02758516879663266310660662,3.1276874980230939e-7,1.1338293853053719e-5,1,1,1
bem,bem_0000156,cal,smooth,0,1e-3,0.0047852065562711417,-0.02758520354844730319142952,-0.02758516879663266310660662,3.4751814640084823e-8,1.2598006884165594e-6,1,1,1
bem,bem_0000156,cal,smooth,0,3e-4,0.0014355619668813425,-0.02758517192429323021117638,-0.02758516879663266310660662,3.1276605671045698e-9,1.1338196224800209e-7,1,1,1
bem,bem_0000156,cal,smooth,0,1e-4,0.00047852065562711417,-0.0275851691441504770290833,-0.02758516879663266310660662,3.4751781392247667e-10,1.2597994831371065e-8,1,1,1
bem,bem_0000156,cal,smooth,0,3e-5,0.00014355619668813425,-0.02758516882790926608457945,-0.02758516879663266310660662,3.1276602977972827e-11,1.1338195248524555e-9,1,1,1
bem,bem_0000156,cal,smooth,0,1e-5,4.7852065562711417e-5,-0.02758516880010784121258358,-0.02758516879663266310660662,3.4751781059769556e-12,1.2597994710843214e-10,1,1,1
bem,bem_0000157,cal,smooth,0,1e-2,0.11358450238751976,-0.001389573107226765362589664,-0.001389335350606213789733945,2.3775662055157286e-7,0.00017112975671988166,1,1,1
bem,bem_0000157,cal,smooth,0,3e-3,0.034075350716255928,-0.001389356745553525357354871,-0.001389335350606213789733945,2.1394947311567621e-8,1.5399411885857713e-5,1,1,1
bem,bem_0000157,cal,smooth,0,1e-3,0.011358450238751976,-0.001389337727791831439309676,-0.001389335350606213789733945,2.3771856176495757e-9,1.7110236319923261e-6,1,1,1
bem,bem_0000157,cal,smooth,0,3e-4,0.0034075350716255928,-0.001389335564552604576257318,-0.001389335350606213789733945,2.1394639078652337e-10,1.5399190029474983e-7,1,1,1
bem,bem_0000157,cal,smooth,0,1e-4,0.0011358450238751976,-0.00138933537437803191325278,-0.001389335350606213789733945,2.3771818123518835e-11,1.7110208930584247e-8,1,1,1
bem,bem_0000157,cal,smooth,0,3e-5,0.00034075350716255928,-0.001389335352745677389370498,-0.001389335350606213789733945,2.1394635996365531e-12,1.5399187810941636e-9,1,1,1
bem,bem_0000157,cal,smooth,0,1e-5,0.00011358450238751976,-0.001389335350843931967163842,-0.001389335350606213789733945,2.3771817742989646e-13,1.7110208656691275e-10,1,1,1
bem,bem_0000166,cal,smooth,0,1e-2,0.04149913308780409,-0.03774264943544965368330344,-0.03773809882977802277929427,4.550605671630904e-6,0.0001205838612103097,1,1,1
bem,bem_0000166,cal,smooth,0,3e-3,0.012449739926341227,-0.03773850835118493028178771,-0.03773809882977802277929427,4.0952140690750249e-7,1.0851670317434253e-5,1,1,1
bem,bem_0000166,cal,smooth,0,1e-3,0.004149913308780409,-0.03773814433183323472720103,-0.03773809882977802277929427,4.5502055211947907e-8,1.2057325785591397e-6,1,1,1
bem,bem_0000166,cal,smooth,0,3e-4,0.0012449739926341227,-0.03773810292495968175024376,-0.03773809882977802277929427,4.0951816589709495e-9,1.0851584435778631e-7,1,1,1
bem,bem_0000166,cal,smooth,0,1e-4,0.0004149913308780409,-0.03773809928479817477629039,-0.03773809882977802277929427,4.5502015199699612e-10,1.2057315182977716e-8,1,1,1
bem,bem_0000166,cal,smooth,0,3e-5,0.00012449739926341227,-0.03773809887072983612801374,-0.03773809882977802277929427,4.0951813348719464e-11,1.0851583576967474e-9,1,1,1
bem,bem_0000166,cal,smooth,0,1e-5,4.149913308780409e-5,-0.03773809883432822425925202,-0.03773809882977802277929427,4.5502014799577408e-12,1.2057315076951653e-10,1,1,1
