domain,sample_id,branch,valid_steps,best_relative_error,convergence_observed
pv,pv_0000796,interior,7,1.136779060282937e-14,1
pv,pv_0000797,interior,7,2.2563178123681522e-09,1
pv,pv_0000806,interior,7,1.2839423936247242e-14,1
pv,pv_0000807,interior,7,4.18350691184401e-10,1
pv,pv_0000816,interior,7,6.946355648702637e-14,1
pv,pv_0000817,open_circuit,7,2.263829590267906e-10,1
pv,pv_0000826,interior,7,5.166361966559336e-18,1
pv,pv_0000827,interior,7,3.902997409659156e-15,1
pv,pv_0000836,interior,7,5.124746280664528e-12,1
pv,pv_0000837,interior,7,2.5280416946604607e-14,1
pv,pv_0000846,interior,7,3.1869412833885037e-09,1
pv,pv_0000847,interior,7,2.506227708168019e-09,1
pv,pv_0000856,interior,7,1.329502317710328e-13,1
pv,pv_0000857,interior,7,4.626591153858501e-13,1
pv,pv_0000866,interior,7,1.7281522530128838e-09,1
pv,pv_0000867,interior,7,4.167998869939776e-09,1
pv,pv_0000876,interior,7,1.4889191523495873e-10,1
pv,pv_0000877,short_circuit,7,9.971155610906762e-23,1
pv,pv_0000886,interior,7,1.8556515731533175e-11,1
pv,pv_0000887,short_circuit,7,1.4982780419356002e-17,1
pv,pv_0000896,short_circuit,7,1.1120332796127056e-17,1
pv,pv_0000897,interior,7,2.6402642007893576e-09,1
pv,pv_0000906,short_circuit,7,1.3582998872218912e-19,1
pv,pv_0000907,interior,7,3.4128761838965853e-12,1
pv,pv_0000916,short_circuit,7,3.1096916029030294e-16,1
pv,pv_0000917,interior,7,4.612599715064249e-11,1
pv,pv_0000926,open_circuit,7,6.64281245325367e-10,1
pv,pv_0000927,interior,7,1.963129121408666e-09,1
pv,pv_0000936,interior,7,5.5602334004457525e-11,1
pv,pv_0000937,short_circuit,7,4.1253151715953135e-17,1
pv,pv_0000946,interior,7,1.94646047938861e-09,1
pv,pv_0000947,interior,7,9.994401147433518e-14,1
pv,pv_0000956,open_circuit,7,1.9003309062221425e-10,1
pv,pv_0000957,interior,7,2.3320266439290684e-09,1
pv,pv_0000966,interior,7,2.1929710046218506e-09,1
pv,pv_0000967,interior,7,3.6716554868937816e-12,1
pv,pv_0000976,interior,7,4.906838862754683e-11,1
pv,pv_0000977,interior,7,3.2371711521485284e-10,1
pv,pv_0000986,interior,7,8.456538719892179e-17,1
pv,pv_0000987,short_circuit,7,1.0631232329025034e-19,1
pv,pv_0000996,interior,7,2.922287231871866e-17,1
pv,pv_0000997,interior,7,8.240836579432726e-10,1
pv,pv_0001006,open_circuit,7,2.78260214538734e-10,1
pv,pv_0001007,interior,7,3.9631714556098e-16,1
pv,pv_0001016,interior,7,4.733477044154183e-09,1
pv,pv_0001017,short_circuit,7,5.545475862823394e-15,1
pv,pv_0001026,interior,7,8.854612190248959e-11,1
pv,pv_0001027,interior,7,2.31350596692329e-09,1
pv,pv_0001036,interior,7,1.915476874694971e-13,1
pv,pv_0001037,short_circuit,7,9.54102434035687e-16,1
pv,pv_0001046,interior,7,1.0821519301442034e-09,1
pv,pv_0001047,open_circuit,7,1.3149685317932528e-09,1
pv,pv_0001056,interior,7,6.1185213399082e-17,1
pv,pv_0001057,short_circuit,7,3.4263220271347506e-18,1
pv,pv_0001066,interior,7,2.801634363164922e-09,1
pv,pv_0001067,interior,7,1.5049783120136538e-17,1
pv,pv_0001076,interior,7,4.2862610632525616e-14,1
pv,pv_0001077,interior,7,2.5254355109919133e-12,1
pv,pv_0001086,open_circuit,7,5.154451945410538e-10,1
pv,pv_0001087,interior,7,1.5741140426276757e-11,1
pv,pv_0001096,short_circuit,7,1.0442498046592374e-22,1
pv,pv_0001097,short_circuit,7,3.3342291373999936e-20,1
pv,pv_0001106,open_circuit,7,5.850663615217491e-09,1
pv,pv_0001107,interior,7,3.32151608072152e-16,1
pv,pv_0001116,interior,7,3.104859323693208e-16,1
pv,pv_0001117,interior,7,3.770759791667303e-11,1
pv,pv_0001126,interior,7,2.033208682538456e-14,1
pv,pv_0001127,short_circuit,7,3.0679987428336666e-19,1
pv,pv_0001136,interior,7,1.5345636056335507e-14,1
pv,pv_0001137,interior,7,4.625227013966663e-09,1
pv,pv_0001146,interior,7,2.106477048468848e-09,1
pv,pv_0001147,open_circuit,7,4.219729238540657e-10,1
pv,pv_0001156,short_circuit,7,3.998082387860545e-20,1
pv,pv_0001157,short_circuit,7,7.68645861791792e-16,1
pv,pv_0001166,short_circuit,7,6.267531016760149e-19,1
pv,pv_0001167,interior,7,3.309435052933938e-14,1
pv,pv_0001176,interior,7,4.2049869232121596e-11,1
pv,pv_0001177,interior,7,6.754491056072792e-09,1
pv,pv_0001186,interior,7,2.0827645166664983e-16,1
pv,pv_0001187,short_circuit,7,2.8107621725357276e-23,1
pv,pv_0001196,interior,7,2.471759279842909e-11,1
pv,pv_0001197,interior,7,1.3631413486326671e-17,1
pv,pv_0001206,interior,7,1.5444488213905885e-13,1
pv,pv_0001207,interior,7,1.9518579315772814e-11,1
pv,pv_0001216,short_circuit,7,1.2862999236914251e-17,1
pv,pv_0001217,interior,7,4.846836942677771e-11,1
pv,pv_0001226,interior,7,2.4287166909327982e-12,1
pv,pv_0001227,short_circuit,7,1.3287290544097269e-18,1
pv,pv_0001236,interior,7,3.2462768615689624e-14,1
pv,pv_0001237,interior,7,5.357220044075558e-19,1
pv,pv_0001246,interior,7,6.612718111462443e-17,1
pv,pv_0001247,interior,7,2.5365971022666806e-11,1
pv,pv_0001256,interior,7,2.813351475631194e-14,1
pv,pv_0001257,interior,7,1.1289011536434594e-18,1
pv,pv_0001266,interior,7,2.1527973051194752e-09,1
pv,pv_0001267,interior,7,5.129844269143033e-14,1
pv,pv_0001276,interior,7,2.9161859261156747e-09,1
pv,pv_0001277,short_circuit,7,3.493866759878114e-19,1
pv,pv_0001286,interior,7,5.855436567766463e-10,1
pv,pv_0001287,open_circuit,7,1.413537521565432e-10,1
pv,pv_0001296,short_circuit,7,7.222411586943764e-17,1
pv,pv_0001297,interior,7,1.1721962655902808e-12,1
pv,pv_0001306,interior,7,2.1048062422681637e-17,1
pv,pv_0001307,short_circuit,7,1.2449424288810062e-22,1
pv,pv_0001316,interior,7,9.6404442796501e-13,1
pv,pv_0001317,interior,7,3.3068764047234997e-09,1
pv,pv_0001326,short_circuit,7,1.5330254844276303e-24,1
pv,pv_0001327,interior,7,3.520823854479285e-09,1
pv,pv_0001336,short_circuit,7,2.6972447761175108e-21,1
pv,pv_0001337,short_circuit,7,6.0404486284358045e-18,1
pv,pv_0001346,interior,7,2.7085077124563643e-16,1
pv,pv_0001347,interior,7,1.2798863603670387e-15,1
pv,pv_0001356,short_circuit,7,6.224834346835654e-22,1
pv,pv_0001357,interior,7,1.2895569698589476e-12,1
pv,pv_0001366,interior,7,3.8925760812172593e-13,1
pv,pv_0001367,short_circuit,7,9.896713351560212e-21,1
pv,pv_0001376,short_circuit,7,2.0297272908687123e-19,1
pv,pv_0001377,short_circuit,7,3.3460628771099264e-18,1
pv,pv_0001386,interior,7,7.576680841873052e-14,1
pv,pv_0001387,interior,7,5.4937117594101326e-09,1
pv,pv_0001396,interior,7,2.9057855452158605e-10,1
pv,pv_0001397,open_circuit,7,8.820958269941386e-09,1
pv,pv_0001406,interior,7,1.7300475896352184e-09,1
pv,pv_0001407,short_circuit,7,4.5524127729192593e-20,1
pv,pv_0001416,interior,7,3.5418054137855985e-09,1
pv,pv_0001417,interior,7,3.772346287938204e-10,1
pv,pv_0001426,interior,7,1.537502871162219e-11,1
pv,pv_0001427,interior,7,2.5578336699701773e-09,1
pv,pv_0001436,open_circuit,7,1.6051106262933972e-09,1
pv,pv_0001437,interior,7,9.696342212752695e-12,1
pv,pv_0001446,interior,7,8.132801550624328e-14,1
pv,pv_0001447,interior,7,6.310743515686532e-12,1
pv,pv_0001456,short_circuit,7,3.345866037866546e-18,1
pv,pv_0001457,open_circuit,7,3.2458517885599566e-10,1
pv,pv_0001466,interior,7,3.0494531004208333e-15,1
pv,pv_0001467,interior,7,1.3783277478131109e-11,1
pv,pv_0001476,interior,7,2.6902540966780887e-11,1
pv,pv_0001477,interior,7,3.454189655690728e-15,1
pv,pv_0001486,interior,7,8.301313445906023e-14,1
pv,pv_0001487,interior,7,5.116154319098651e-17,1
pv,pv_0001496,interior,7,2.1064447135652445e-09,1
pv,pv_0001497,interior,7,5.468834025485893e-13,1
pv,pv_0001506,interior,7,2.860510466230827e-09,1
pv,pv_0001507,interior,7,4.73137981784831e-09,1
pv,pv_0001516,interior,7,4.209667667726107e-09,1
pv,pv_0001517,interior,7,1.3487775331782672e-15,1
pv,pv_0001526,interior,7,1.9604578607644138e-16,1
pv,pv_0001527,interior,7,9.851545457427661e-11,1
pv,pv_0001536,short_circuit,7,1.6290438520270852e-18,1
pv,pv_0001537,interior,7,2.9858820191436426e-09,1
pv,pv_0001546,interior,7,1.352303367993441e-15,1
pv,pv_0001547,interior,7,5.245641979346795e-18,1
pv,pv_0001556,interior,7,2.295343591824216e-15,1
pv,pv_0001557,short_circuit,7,7.032151591546683e-15,1
pv,pv_0001566,interior,7,3.823215234735829e-13,1
pv,pv_0001567,interior,7,5.5203560049189024e-09,1
pv,pv_0001576,interior,7,5.368871642704091e-15,1
pv,pv_0001577,interior,7,6.279720824782418e-17,1
pv,pv_0001586,interior,7,1.0420399220525402e-09,1
pv,pv_0001587,interior,7,2.9057613929307606e-10,1
pv,pv_0001596,interior,7,2.240527779287341e-12,1
pv,pv_0001597,interior,7,2.504060849345104e-10,1
pv,pv_0001606,interior,7,1.1446231076238723e-18,1
pv,pv_0001607,open_circuit,7,1.5234551031270981e-09,1
pv,pv_0001616,interior,7,9.534863211339589e-16,1
pv,pv_0001617,interior,7,5.789671776918866e-10,1
pv,pv_0001626,interior,7,1.7414169869314622e-15,1
pv,pv_0001627,interior,7,3.7229912406462356e-09,1
pv,pv_0001636,interior,7,4.583120197928854e-09,1
pv,pv_0001637,interior,7,1.5758307189024605e-15,1
pv,pv_0001646,interior,7,6.097241835630879e-14,1
pv,pv_0001647,open_circuit,7,5.4436549597928e-10,1
pv,pv_0001656,interior,7,1.0531258418847538e-18,1
pv,pv_0001657,interior,7,7.606955839139637e-13,1
pv,pv_0001666,interior,7,2.2676730386285947e-09,1
pv,pv_0001667,interior,7,3.10695297472212e-09,1
pv,pv_0001676,interior,7,5.843827846570937e-16,1
pv,pv_0001677,interior,7,7.617041254752663e-11,1
pv,pv_0001686,interior,7,3.179259600788848e-13,1
pv,pv_0001687,interior,7,1.4292766134340756e-15,1
pv,pv_0001696,open_circuit,7,1.8815318032368274e-10,1
pv,pv_0001697,interior,7,1.6933638673635836e-13,1
pv,pv_0001706,open_circuit,7,2.739250431405303e-09,1
pv,pv_0001707,interior,7,1.3877915341048015e-09,1
pv,pv_0001716,interior,7,2.3683485420074316e-12,1
pv,pv_0001717,interior,7,2.0056263168052163e-09,1
pv,pv_0001726,open_circuit,7,4.1778929617351485e-09,1
pv,pv_0001727,short_circuit,7,7.276048335089602e-17,1
pv,pv_0001736,short_circuit,7,3.3950828797114962e-18,1
pv,pv_0001737,interior,7,2.3607509839664383e-11,1
pv,pv_0001746,interior,7,4.3188422671205666e-12,1
pv,pv_0001747,interior,7,3.2402204725335355e-09,1
pv,pv_0001756,interior,7,1.7722421781007501e-15,1
pv,pv_0001757,interior,7,1.1963497187270315e-13,1
pv,pv_0001766,interior,7,3.1322505534386004e-18,1
pv,pv_0001767,short_circuit,7,3.164716649136409e-18,1
pv,pv_0001776,interior,7,2.0862287584363064e-10,1
pv,pv_0001777,interior,7,4.556515512567206e-14,1
pv,pv_0001786,open_circuit,6,4.88253655293751e-10,1
pv,pv_0001787,open_circuit,7,3.66203884720228e-09,1
pv,pv_0001796,interior,7,3.527922274887661e-14,1
pv,pv_0001797,interior,7,2.603065208154034e-13,1
pv,pv_0001806,interior,7,4.5953280755506805e-09,1
pv,pv_0001807,interior,7,5.7152195447652424e-18,1
pv,pv_0001816,interior,7,1.2674068486184602e-09,1
pv,pv_0001817,interior,7,6.3325194641994645e-09,1
pv,pv_0001826,short_circuit,7,1.1472396692432593e-18,1
pv,pv_0001827,interior,7,7.901579023299415e-10,1
pv,pv_0001836,interior,7,2.0819389620369646e-13,1
pv,pv_0001837,interior,7,9.842287097129176e-16,1
pv,pv_0001846,interior,7,2.983738898414842e-14,1
pv,pv_0001847,interior,7,9.069750040731723e-13,1
pv,pv_0001856,interior,7,3.2927299280435515e-09,1
pv,pv_0001857,interior,7,2.959707619407391e-09,1
pv,pv_0001866,open_circuit,6,3.1354021739089394e-11,1
pv,pv_0001867,interior,7,1.7593702632354988e-12,1
pv,pv_0001876,interior,7,1.6014677968562451e-15,1
pv,pv_0001877,interior,7,2.536489449241087e-09,1
pv,pv_0001886,interior,7,1.6912265930222555e-14,1
pv,pv_0001887,interior,7,2.1298577460967557e-11,1
pv,pv_0001896,interior,7,3.70188216507747e-14,1
pv,pv_0001897,open_circuit,7,5.231432523536409e-10,1
pv,pv_0001906,short_circuit,7,5.644528088161282e-20,1
pv,pv_0001907,interior,7,3.3003334559796655e-12,1
pv,pv_0001916,interior,7,2.4191833228508062e-15,1
pv,pv_0001917,short_circuit,7,6.421396021073332e-19,1
pv,pv_0001926,interior,7,3.237357192572682e-12,1
pv,pv_0001927,interior,7,3.097190062127435e-11,1
pv,pv_0001936,interior,7,1.324683981920245e-14,1
pv,pv_0001937,interior,7,6.714262960653767e-10,1
pv,pv_0001946,interior,7,5.897568509578939e-09,1
pv,pv_0001947,interior,7,1.477356986628713e-09,1
pv,pv_0001956,interior,7,2.4954711353818957e-09,1
pv,pv_0001957,interior,7,9.390224865240257e-14,1
pv,pv_0001966,interior,7,8.487936629682477e-15,1
pv,pv_0001967,interior,7,1.114891620199927e-13,1
pv,pv_0001976,interior,7,4.860760556945445e-09,1
pv,pv_0001977,interior,7,2.255843350623156e-12,1
pv,pv_0001986,interior,7,5.537826611613467e-09,1
pv,pv_0001987,interior,7,2.2281341166501807e-11,1
pv,pv_0001996,short_circuit,7,4.838795270023719e-21,1
pv,pv_0001997,interior,7,3.9517130248399905e-18,1
pv,pv_0002006,interior,7,2.0741069516388332e-09,1
pv,pv_0002007,interior,7,7.785981004455901e-13,1
pv,pv_0002016,interior,7,4.726624996695309e-10,1
pv,pv_0002017,interior,7,1.127495753052466e-14,1
pv,pv_0002026,interior,7,3.4658806708891576e-15,1
pv,pv_0002027,interior,7,2.8461792305350277e-11,1
pv,pv_0002036,interior,7,6.758341564913735e-12,1
pv,pv_0002037,interior,7,3.2773373932972944e-11,1
pv,pv_0002046,interior,7,2.1576966283118993e-14,1
pv,pv_0002047,interior,7,5.105360138921703e-18,1
pv,pv_0002056,interior,7,1.7987243640525216e-11,1
pv,pv_0002057,interior,7,8.384738036419165e-18,1
pv,pv_0002066,interior,7,2.806350044937048e-14,1
pv,pv_0002067,interior,7,5.077079811723213e-10,1
pv,pv_0002076,interior,7,2.620166809818706e-16,1
pv,pv_0002077,interior,7,3.1247359105639017e-12,1
pv,pv_0002086,short_circuit,7,5.534423793776662e-18,1
pv,pv_0002087,interior,7,9.264709478524112e-12,1
pv,pv_0002096,interior,7,3.2352343644113513e-16,1
pv,pv_0002097,interior,7,4.65398301343104e-12,1
pv,pv_0002106,interior,7,3.2130690377151466e-09,1
pv,pv_0002107,short_circuit,7,5.49099531012551e-17,1
pv,pv_0002116,short_circuit,7,8.879221890613838e-17,1
pv,pv_0002117,interior,7,1.617011436617356e-14,1
pv,pv_0002126,short_circuit,7,1.8805119042780998e-18,1
pv,pv_0002127,interior,7,2.388169769943163e-16,1
pv,pv_0002136,interior,7,5.496188080920878e-09,1
pv,pv_0002137,interior,7,9.152308473858212e-10,1
pv,pv_0002146,short_circuit,7,1.5953766238690785e-21,1
pv,pv_0002147,short_circuit,7,6.475212564510551e-19,1
pv,pv_0002156,interior,7,2.671369515888638e-13,1
pv,pv_0002157,open_circuit,7,7.778827630642932e-09,1
pv,pv_0002166,interior,7,5.3135991759554e-13,1
pv,pv_0002167,interior,7,1.3613112834301228e-15,1
pv,pv_0002176,interior,7,2.8769375401375957e-09,1
pv,pv_0002177,interior,7,4.80465906396797e-09,1
pv,pv_0002186,interior,7,1.2720023686178798e-09,1
pv,pv_0002187,interior,7,9.013007563048376e-12,1
pv,pv_0002196,interior,7,6.880318591727062e-17,1
pv,pv_0002197,interior,7,1.0477706941420156e-17,1
pv,pv_0002206,short_circuit,7,1.83021673507212e-21,1
pv,pv_0002207,interior,7,9.039118222965175e-15,1
pv,pv_0002216,short_circuit,7,1.29363907961268e-18,1
pv,pv_0002217,interior,7,5.595049162788893e-09,1
pv,pv_0002226,interior,7,2.332443614441968e-12,1
pv,pv_0002227,interior,7,2.469646148875007e-09,1
pv,pv_0002236,interior,7,2.6596389707162774e-11,1
pv,pv_0002237,interior,7,3.400893586554642e-09,1
pv,pv_0002246,open_circuit,7,1.0548967445310968e-10,1
pv,pv_0002247,interior,7,4.723235103891608e-15,1
pv,pv_0002256,interior,7,3.5697820295239243e-09,1
pv,pv_0002257,interior,7,5.594094404167929e-10,1
pv,pv_0002266,open_circuit,7,1.6137167299825078e-09,1
pv,pv_0002267,short_circuit,7,2.8767151788859547e-19,1
pv,pv_0002276,short_circuit,7,4.3312421998192626e-17,1
pv,pv_0002277,interior,7,2.3971725884095313e-13,1
pv,pv_0002286,interior,7,1.6407737509128729e-09,1
pv,pv_0002287,interior,7,3.0182411770303534e-09,1
pv,pv_0002296,short_circuit,7,3.9418731217638487e-17,1
pv,pv_0002297,interior,7,6.935321523460401e-10,1
pv,pv_0002306,interior,7,1.412549611259381e-14,1
pv,pv_0002307,interior,7,3.025085042865645e-09,1
pv,pv_0002316,interior,7,3.4114385395954685e-15,1
pv,pv_0002317,interior,7,6.890998222165345e-13,1
pv,pv_0002326,interior,7,2.442446570844566e-09,1
pv,pv_0002327,interior,7,3.1614294913248053e-09,1
pv,pv_0002336,short_circuit,7,1.0268038582451038e-18,1
pv,pv_0002337,interior,7,8.37332338984304e-17,1
pv,pv_0002346,open_circuit,7,5.792412706609076e-10,1
pv,pv_0002347,interior,7,8.70627074236068e-16,1
pv,pv_0002356,interior,7,1.5980265948863136e-19,1
pv,pv_0002357,short_circuit,7,6.568208303688749e-21,1
pv,pv_0002366,interior,7,2.047723357076637e-16,1
pv,pv_0002367,interior,7,3.1682078883804793e-09,1
pv,pv_0002376,short_circuit,7,6.410646619584728e-18,1
pv,pv_0002377,interior,7,2.525349536919735e-09,1
pv,pv_0002386,interior,7,1.5047232491348805e-13,1
pv,pv_0002387,interior,7,3.307893496433034e-10,1
pv,pv_0002396,short_circuit,7,1.0252187959541826e-18,1
pv,pv_0002397,interior,7,2.862849028634869e-14,1
pv,pv_0002406,interior,7,3.208714785506317e-14,1
pv,pv_0002407,interior,7,1.97261478193689e-14,1
pv,pv_0002416,short_circuit,7,1.818376328458865e-22,1
pv,pv_0002417,interior,7,7.582676403800779e-14,1
pv,pv_0002426,short_circuit,7,3.0472945771678366e-23,1
pv,pv_0002427,interior,7,1.0899429675788917e-14,1
pv,pv_0002436,short_circuit,7,7.821480807852832e-20,1
pv,pv_0002437,interior,7,1.3832270911419476e-14,1
pv,pv_0002446,interior,7,3.068815302206224e-13,1
pv,pv_0002447,short_circuit,7,5.370281258785199e-17,1
pv,pv_0002456,open_circuit,7,2.017016394815536e-09,1
pv,pv_0002457,short_circuit,7,1.2268043290764552e-19,1
pv,pv_0002466,short_circuit,7,1.981160354519058e-15,1
pv,pv_0002467,interior,7,2.6319821132386155e-09,1
pv,pv_0002476,interior,7,1.0781653571133295e-11,1
pv,pv_0002477,interior,7,5.3217677712348816e-11,1
pv,pv_0002486,short_circuit,7,7.228108401914238e-21,1
pv,pv_0002487,short_circuit,7,4.821023335497087e-24,1
pv,pv_0002496,short_circuit,7,8.180805961472119e-18,1
pv,pv_0002497,short_circuit,7,5.501647808681413e-19,1
pv,pv_0002506,open_circuit,7,3.315469179631114e-10,1
pv,pv_0002507,short_circuit,7,6.358958426994739e-20,1
pv,pv_0002516,interior,7,1.8327213245992478e-16,1
pv,pv_0002517,interior,7,5.180613800616973e-12,1
pv,pv_0002526,interior,7,1.7976177409806711e-09,1
pv,pv_0002527,interior,7,4.308966536570056e-15,1
pv,pv_0002536,interior,7,6.121726740988754e-16,1
pv,pv_0002537,interior,7,1.562542138814284e-14,1
pv,pv_0002546,interior,7,1.5995241735624639e-09,1
pv,pv_0002547,interior,7,1.0992178745348153e-14,1
pv,pv_0002556,interior,7,1.0776170196869057e-11,1
pv,pv_0002557,interior,7,6.65445956058471e-09,1
pv,pv_0002566,open_circuit,7,6.837557374775203e-09,1
pv,pv_0002567,interior,7,7.059597755521629e-11,1
pv,pv_0002576,interior,7,1.900790956698827e-09,1
pv,pv_0002577,short_circuit,7,1.0177801952038922e-16,1
pv,pv_0002586,interior,7,1.4223287978102253e-12,1
pv,pv_0002587,interior,7,5.150021557887352e-14,1
pv,pv_0002596,interior,7,2.396590049795074e-18,1
pv,pv_0002597,open_circuit,7,4.881315022946863e-10,1
pv,pv_0002606,interior,7,1.0014014065059256e-13,1
pv,pv_0002607,open_circuit,7,6.034162954207358e-09,1
pv,pv_0002616,short_circuit,7,4.411838909453919e-21,1
pv,pv_0002617,short_circuit,7,2.278399048348696e-18,1
pv,pv_0002626,interior,7,5.403545818838147e-12,1
pv,pv_0002627,interior,7,5.820832913624354e-09,1
pv,pv_0002636,interior,7,6.057767579232632e-10,1
pv,pv_0002637,interior,7,4.292497148385609e-10,1
pv,pv_0002646,interior,7,2.1133111883986864e-14,1
pv,pv_0002647,interior,7,1.1040845124468621e-14,1
pv,pv_0002656,interior,7,6.184867770812874e-16,1
pv,pv_0002657,interior,7,3.2667104454370387e-16,1
pv,pv_0002666,short_circuit,7,2.684411934747175e-19,1
pv,pv_0002667,interior,7,8.886359899170059e-17,1
pv,pv_0002676,short_circuit,7,1.0094447036174215e-18,1
pv,pv_0002677,interior,7,8.050894358742567e-12,1
pv,pv_0002686,interior,7,1.3767148985414815e-14,1
pv,pv_0002687,short_circuit,7,4.7330246566577745e-20,1
pv,pv_0002696,interior,7,6.808391410525768e-09,1
pv,pv_0002697,interior,7,1.7459295063711906e-09,1
pv,pv_0002706,interior,7,1.202831707820162e-13,1
pv,pv_0002707,short_circuit,7,2.777002638575502e-17,1
pv,pv_0002716,interior,7,1.3108520450826326e-14,1
pv,pv_0002717,interior,7,1.2151494193287684e-17,1
pv,pv_0002726,interior,7,1.6937353493795185e-11,1
pv,pv_0002727,interior,7,5.499643713598193e-16,1
pv,pv_0002736,interior,7,1.1076986452683187e-15,1
pv,pv_0002737,interior,7,5.691036116132e-13,1
pv,pv_0002746,interior,7,3.418864149213097e-11,1
pv,pv_0002747,interior,7,1.45409607075656e-14,1
pv,pv_0002756,interior,7,2.6547007582618208e-11,1
pv,pv_0002757,interior,7,1.0489575517928946e-12,1
pv,pv_0002766,interior,7,1.1763857100243517e-14,1
pv,pv_0002767,short_circuit,7,2.4010458718084813e-18,1
pv,pv_0002776,interior,7,8.994796072033435e-15,1
pv,pv_0002777,interior,7,9.915041627189676e-14,1
pv,pv_0002786,short_circuit,7,5.580792776115599e-19,1
pv,pv_0002787,interior,7,1.0477982866340728e-17,1
pv,pv_0002796,short_circuit,7,3.204598173951615e-16,1
pv,pv_0002797,interior,7,1.2575877515092333e-15,1
pv,pv_0002806,interior,7,2.540429720894427e-16,1
pv,pv_0002807,interior,7,3.2602302481681337e-18,1
pv,pv_0002816,interior,7,1.8837447532054822e-11,1
pv,pv_0002817,open_circuit,7,1.9795172005404738e-09,1
pv,pv_0002826,short_circuit,7,6.239413369205987e-22,1
pv,pv_0002827,interior,7,1.0619381544451975e-15,1
pv,pv_0002836,interior,7,2.427506400386317e-09,1
pv,pv_0002837,short_circuit,7,9.945548105795003e-20,1
pv,pv_0002846,interior,7,1.9793343990650876e-16,1
pv,pv_0002847,interior,7,8.779795690562722e-10,1
pv,pv_0002856,interior,7,7.498640008878307e-10,1
pv,pv_0002857,short_circuit,7,3.736362728103242e-21,1
pv,pv_0002866,interior,7,2.2488150875737678e-15,1
pv,pv_0002867,short_circuit,7,7.247493406344571e-16,1
pv,pv_0002876,interior,7,6.819516996658814e-09,1
pv,pv_0002877,interior,7,3.3742485594446203e-10,1
pv,pv_0002886,interior,7,3.603585743012663e-13,1
pv,pv_0002887,interior,7,2.6023575431297695e-13,1
pv,pv_0002896,interior,7,2.0369495679163976e-15,1
pv,pv_0002897,interior,7,1.8832867509324665e-09,1
pv,pv_0002906,interior,7,6.149664654178159e-10,1
pv,pv_0002907,interior,7,5.642575146543491e-09,1
pv,pv_0002916,interior,7,7.164204862046126e-09,1
pv,pv_0002917,interior,7,2.1003518148509556e-10,1
pv,pv_0002926,interior,7,3.765969838276565e-18,1
pv,pv_0002927,interior,7,1.47619719521799e-12,1
pv,pv_0002936,interior,7,5.3950346222742095e-11,1
pv,pv_0002937,interior,7,1.4808509523236344e-12,1
pv,pv_0002946,interior,7,2.018536840443453e-12,1
pv,pv_0002947,interior,7,1.6941824302438468e-12,1
pv,pv_0002956,interior,7,6.113141911475599e-18,1
pv,pv_0002957,interior,7,4.3686960515052794e-14,1
pv,pv_0002966,short_circuit,7,4.451206834583793e-19,1
pv,pv_0002967,short_circuit,7,6.09654413695989e-22,1
pv,pv_0002976,short_circuit,7,2.5928874338713097e-17,1
pv,pv_0002977,interior,7,2.8169362256896408e-09,1
pv,pv_0002986,short_circuit,7,5.831439264539388e-22,1
pv,pv_0002987,short_circuit,7,3.239278275179693e-20,1
pv,pv_0002996,interior,7,1.6353757523424088e-14,1
pv,pv_0002997,interior,7,7.110070874143981e-11,1
cstr,cstr_0000006,low_triple,7,6.352023017660473e-14,1
cstr,cstr_0000007,high_single,7,1.0820442536779289e-13,1
cstr,cstr_0000016,low_single,7,1.33122422221527e-10,1
cstr,cstr_0000017,high_single,7,8.35978044875949e-11,1
cstr,cstr_0000026,low_single,7,2.0265744957859127e-13,1
cstr,cstr_0000027,high_triple,7,1.0020332785209361e-10,1
cstr,cstr_0000036,low_triple,7,9.103939202699486e-15,1
cstr,cstr_0000037,high_single,7,1.7567309253521117e-15,1
cstr,cstr_0000046,low_single,7,1.1555193680488494e-10,1
cstr,cstr_0000047,high_single,7,1.0888480034045991e-14,1
cstr,cstr_0000056,low_single,7,4.3480386951826465e-12,1
cstr,cstr_0000057,high_triple,7,1.0000000192277853e-10,1
cstr,cstr_0000066,low_triple,7,2.108929453805503e-14,1
cstr,cstr_0000067,high_single,7,1.232584077954833e-10,1
cstr,cstr_0000076,low_single,7,3.314708017940889e-15,1
cstr,cstr_0000077,high_single,7,9.615137202190873e-11,1
cstr,cstr_0000086,low_single,7,7.021166423558415e-11,1
cstr,cstr_0000087,high_triple,7,1.0000000001011314e-10,1
cstr,cstr_0000096,low_triple,7,1.7280663422781527e-12,1
cstr,cstr_0000097,high_single,7,1.2605609907227586e-14,1
cstr,cstr_0000106,low_single,7,1.0158187990781318e-10,1
cstr,cstr_0000107,high_single,7,1.330523682046189e-15,1
cstr,cstr_0000116,low_single,7,4.8033205700169975e-12,1
cstr,cstr_0000117,high_triple,7,1.0002022536973743e-10,1
cstr,cstr_0000126,low_triple,7,2.2165481612474945e-11,1
cstr,cstr_0000127,high_single,7,6.871847220993411e-15,1
cstr,cstr_0000136,low_single,7,7.613323854255249e-14,1
cstr,cstr_0000137,high_single,7,1.0292598848306312e-10,1
cstr,cstr_0000146,low_single,7,9.74408078105453e-11,1
cstr,cstr_0000147,high_triple,7,1.0000000001000053e-10,1
cstr,cstr_0000156,low_triple,7,2.717603323149521e-12,1
cstr,cstr_0000157,high_single,7,3.928651706376028e-14,1
