domain,n,mode,repetition,time_ms,throughput_mroots_s,checksum,nonfinite
bem,2048,serial,20,2.73554229736,0.748663254805,5635.5293330603863,0
bem,2048,serial,21,2.73734092712,0.748171329229,5635.5293330603863,0
bem,2048,serial,22,2.73935127258,0.747622263891,5635.5293330603863,0
bem,2048,serial,23,2.7301607132,0.750138990024,5635.5293330603863,0
bem,2048,serial,24,2.73278236389,0.74941935628,5635.5293330603863,0
bem,2048,serial,25,2.73882102966,0.747767005518,5635.5293330603863,0
bem,2048,serial,26,2.73840045929,0.74788184944,5635.5293330603863,0
bem,2048,serial,27,2.72798156738,0.750738210436,5635.5293330603863,0
bem,2048,serial,28,2.73613166809,0.74850199056,5635.5293330603863,0
bem,2048,serial,29,2.73513126373,0.7487757634,5635.5293330603863,0
bem,8192,serial,0,10.8661651611,0.753899823767,23613.149247674632,0
bem,8192,serial,1,11.0369949341,0.742231019306,23613.149247674632,0
bem,8192,serial,2,11.0746355057,0.739708317786,23613.149247674632,0
bem,8192,serial,3,11.0158147812,0.743658109974,23613.149247674632,0
bem,8192,serial,4,11.064116478,0.740411583366,23613.149247674632,0
bem,8192,serial,5,11.0115652084,0.743945101803,23613.149247674632,0
bem,8192,serial,6,11.0103149414,0.744029579862,23613.149247674632,0
bem,8192,serial,7,11.0249252319,0.74304358784,23613.149247674632,0
bem,8192,serial,8,11.0187454224,0.743460320208,23613.149247674632,0
bem,8192,serial,9,11.0242052078,0.743092118259,23613.149247674632,0
bem,8192,serial,10,11.0514850616,0.741257844924,23613.149247674632,0
bem,8192,serial,11,11.0167160034,0.743597275037,23613.149247674632,0
bem,8192,serial,12,11.0123643875,0.74389111291,23613.149247674632,0
bem,8192,serial,13,11.0484542847,0.741461184427,23613.149247674632,0
bem,8192,serial,14,11.0176753998,0.743532524126,23613.149247674632,0
bem,8192,serial,15,11.0170860291,0.743572300189,23613.149247674632,0
