split,path,gate,index,accepted,truth_good,false_accept,false_reject,root_abs,rho,tightness,beta,h,branch_distance,gradient_bound,residual,bracket,status
cal,fp64,condition,90,1,1,0,0,2.078337502098293e-13,inf,inf,2.2184762254943361e-13,7.5456740261287184e-11,0.0082612819590845502,4.3601636381183601e-10,4.501556424135443e-13,1,1
cal,fp64,condition,91,1,1,0,0,8.6430862467068437e-11,5.0000000000000003e-10,5.7849706196152813,8.6729943298850823e-11,2.8242130784565306e-07,0.0038522544879970367,4.2098222380941556e-08,8.2599832049787782e-12,1,2
cal,fp64,condition,92,1,1,0,0,0,inf,inf,1.6373155583015942e-14,7.6644459725222924e-13,1.0017808567279629e-07,1.9944955516597656e-10,2.8482901645194438e-14,1,1
cal,fp64,condition,93,1,1,0,0,4.716227408607665e-13,5.0000000000000003e-10,1060.1694038066139,7.0711462805223249e-13,1.6499015303712898e-09,0.0045472861394645955,5.5938635112167749e-09,8.5520927904813451e-14,1,2
cal,fp64,condition,94,1,1,0,0,4.1744385725905886e-14,5.0000000000000003e-10,11977.65858343217,7.2985970887216707e-14,1.5272233973754924e-12,4.4037395882539552e-07,8.2349875755395595e-10,6.5693013785057765e-14,1,2
cal,fp64,condition,95,1,1,0,0,3.3693696721570632e-09,3.3695807490259366e-09,1.0000626458030466,3.3695716570750004e-09,5.3964733781985552e-06,0.0078773639253345937,6.7496834189038211e-07,4.7639054748693091e-10,1,2
cal,fp64,condition,96,1,1,0,0,2.7797630863801714e-10,inf,inf,2.7799609386289745e-10,7.9689553975162983e-09,4.500268317334308e-07,9.5069387373181626e-10,3.9989729898618418e-10,1,1
cal,fp64,condition,97,1,1,0,0,6.4739325011942128e-12,inf,inf,6.4926909624626238e-12,1.4669537043554306e-10,0.037578795559157961,1.1579819159214647e-10,9.8251372590752254e-12,1,1
cal,fp64,condition,98,1,1,0,0,0,inf,inf,1.5423428186236507e-14,2.8083778892635594e-12,0.0022356652695918224,5.3889066277364861e-10,2.8787055151422314e-14,1,1
cal,fp64,condition,99,1,1,0,0,1.7266188478970435e-12,inf,inf,1.7423136170962706e-12,3.7231524447238784e-10,3.185434904791313e-06,4.7595602456609947e-10,3.1448660642030274e-12,1,1
cal,fp64,condition,100,1,1,0,0,4.6190073987872893e-10,5.0000000000000003e-10,1.0824836525078396,4.6192873926785882e-10,1.6530557000364467e-14,0.12824291436377316,6.881912981789822e-11,4.6575343811135929e-10,1,2
cal,fp64,condition,101,1,1,0,0,3.2107649872159527e-11,5.0000000000000003e-10,15.572612819400057,3.2410508925626412e-11,3.2032619617756468e-08,0.00044343248286546691,6.623453086191566e-09,3.0436815852989244e-12,1,2
cal,fp64,condition,102,1,1,0,0,3.0577318455016211e-11,5.0000000000000003e-10,16.351989816751736,3.0637607855652659e-11,7.9626462356099215e-09,0.0070805771120151639,2.0060055905570745e-09,1.4434896397301297e-11,1,2
cal,fp64,condition,103,1,1,0,0,9.4515506532388827e-12,5.0000000000000003e-10,52.901372308538463,9.5068330394606951e-12,1.8423705256195623e-09,0.0061708301312252039,1.4772291356410084e-09,4.913401863729778e-12,1,2
cal,fp64,condition,104,1,1,0,0,3.5778580098622115e-10,5.0000000000000003e-10,1.3974841892041874,3.5781352769191782e-10,1.2509651488721624e-14,0.19909477263664602,9.1289536927060467e-11,3.6502420762616425e-10,1,2
cal,fp64,condition,105,1,1,0,0,2.3352431099965543e-11,5.0000000000000003e-10,21.411047006610708,2.3777601839823033e-11,3.5023820142865214e-08,0.0013638857421283351,9.0266277624552324e-09,1.5992755701621549e-12,1,2
cal,fp64,condition,106,1,1,0,0,2.0829205027439457e-10,5.0000000000000003e-10,2.4004756750981255,2.0862977530556001e-10,7.9690658158363576e-07,0.0035759901631302114,1.0841133237330234e-07,1.7592565390275075e-11,1,2
cal,fp64,condition,107,1,1,0,0,7.0219385861491901e-12,5.0000000000000003e-10,71.205407718354678,7.6056338097495481e-12,5.6552002543051043e-08,0.0027404923616840063,2.5665982328585306e-08,3.7010910503534163e-13,1,2
cal,fp64,condition,108,1,1,0,0,1.7467316482111528e-10,5.0000000000000003e-10,2.8624889261728073,1.7511194830681035e-10,9.281543224265396e-07,0.0031075029856410604,1.1642938835279389e-07,1.1354277522335396e-11,1,2
cal,fp64,condition,109,1,1,0,0,0,5.0000000000000003e-10,inf,1.6820960398014584e-14,5.2907647332592264e-13,0.0034593529528373543,2.5531817376809464e-10,2.8515094462546946e-14,1,2
cal,fp64,condition,110,1,1,0,0,4.9297943505166586e-10,5.0000000000000003e-10,1.0142410909039206,4.9314167603846718e-10,2.2535884616384513e-07,0.001797172465263534,3.1946593170364776e-08,8.6557722679562593e-11,1,2
cal,fp64,condition,111,1,1,0,0,4.2406078648582479e-12,5.0000000000000003e-10,117.90762455153671,4.3908563601080635e-12,1.7929917252111297e-09,0.00037775040429042757,2.2977821228500523e-08,8.320358183158703e-13,1,2
cal,fp64,condition,112,1,1,0,0,1.4424017535930034e-12,5.0000000000000003e-10,346.64405998849264,1.4987167326501072e-12,3.1794355332207716e-10,0.0046515875681788594,9.9734350850996328e-10,7.5845684753893117e-13,1,2
cal,fp64,condition,113,1,1,0,0,1.9539925233402755e-14,5.0000000000000003e-10,25588.634246423273,4.1015784629295574e-14,1.209938249268014e-12,0.0012485158144131632,8.9342850630843558e-11,5.4586335449147342e-14,1,2
cal,fp64,condition,114,1,1,0,0,5.5622173533720343e-12,5.0000000000000003e-10,89.892208131147626,5.5799908465370468e-12,4.7464487520851478e-08,3.4262068521726266e-07,8.7191599870919361e-11,8.892398080745637e-12,1,2
cal,fp64,condition,115,1,1,0,0,1.8678392166293634e-11,5.0000000000000003e-10,26.768899354318215,1.8857051378379852e-11,9.9773111970603859e-09,0.0034642890173005926,3.9273619296813709e-09,2.9877992161095325e-12,1,2
cal,fp64,condition,116,1,1,0,0,4.1566750041965861e-13,5.0000000000000003e-10,1202.8845158575043,4.7208356368994988e-13,1.0141505366704248e-10,0.0048090912286168491,3.4438315847786563e-11,2.3790244954474782e-13,1,2
cal,fp64,condition,117,1,1,0,0,7.2817307739114767e-12,5.0000000000000003e-10,68.664994013699101,7.3367628289077324e-12,1.4073000684157944e-09,0.0060295658256378443,1.1059598877159584e-09,3.8048365046069002e-12,1,2
cal,fp64,condition,118,1,1,0,0,2.8799185258776561e-12,5.0000000000000003e-10,173.61602264342699,2.9343172807476718e-12,5.4877068702998664e-10,0.0056781801340385178,1.3269903847850829e-09,1.5345034090945626e-12,1,2
cal,fp64,condition,119,1,1,0,0,4.8849813083506888e-15,5.0000000000000003e-10,102354.53698569309,6.1839240966554414e-14,1.3703115315032092e-11,0.0051940047374826699,8.589723204800284e-10,3.0836892812355337e-14,1,2
cal,fp64,condition,120,1,1,0,0,9.5332630678512942e-12,5.0000000000000003e-10,52.447939015354919,9.6811441231395929e-12,1.0083821269069504e-08,0.0059683624895240754,1.4442789100699094e-09,1.8608395321825459e-12,1,2
cal,fp64,condition,121,1,1,0,0,1.6334591457223269e-09,1.6336934161346273e-09,1.0001434198173329,1.6336904758792427e-09,3.5995126917940807e-06,0.0046842942826081421,4.553080610351556e-07,2.0540595027388696e-10,1,2
cal,fp64,condition,122,1,1,0,0,1.1761498441842377e-09,1.1766579672841741e-09,1.0004320224182734,1.1766567068305578e-09,2.1424276234921833e-06,0.0022578647414406555,2.8314461702123178e-07,6.5925627188482241e-11,1,2
cal,fp64,condition,123,1,1,0,0,7.5504047458707646e-12,5.0000000000000003e-10,66.221615506565342,7.6120914714091797e-12,2.0778698778519735e-09,0.0076310596750962644,1.5700225827491604e-09,3.5211384219150234e-12,1,2
cal,fp64,condition,124,1,1,0,0,6.4172223090963598e-11,5.0000000000000003e-10,7.7915330951096102,6.4201578682588874e-11,3.1173256197461609e-10,0.0027652729880867331,7.4338863081232156e-11,6.2524997146087699e-11,1,2
cal,fp64,condition,125,1,1,0,0,3.9831693499081666e-11,5.0000000000000003e-10,12.55281802194847,4.0465261841395732e-11,9.5675736606326603e-08,0.0015974318093625837,2.8171080446997137e-08,1.8212095720820358e-12,1,2
cal,fp64,condition,126,1,1,0,0,8.6473050942004193e-12,5.0000000000000003e-10,57.821482479592447,8.8063220335619078e-12,1.0166214689563494e-08,0.0064817220773149388,1.2590672386476893e-09,1.5776405347773312e-12,1,2
cal,fp64,condition,127,1,1,0,0,1.3322676295501878e-14,5.0000000000000003e-10,37529.996894754135,7.0311954413726098e-14,1.5627559440588701e-11,0.0052310277928805512,1.0929339198126491e-09,3.5025810947697178e-14,1,2
cal,fp64,condition,128,1,1,0,0,3.2995828291859652e-13,5.0000000000000003e-10,1515.3430778500997,5.0737698614446624e-13,7.5806939260067076e-10,0.0057600076182930454,4.0015858951377236e-09,8.1384025830163053e-14,1,2
cal,fp64,condition,129,1,1,0,0,0,5.0000000000000003e-10,inf,2.0142318828277403e-14,3.1411298652030788e-13,0.0016214444366478443,2.3098543755490648e-10,2.8481530230858223e-14,1,2
cal,fp64,condition,130,1,1,0,0,9.681144774731365e-14,5.0000000000000003e-10,5164.6784717551564,1.1945377337873074e-13,1.1181071932605627e-12,0.010443195759708151,3.0255332849690664e-10,1.5088672831389809e-13,1,2
cal,fp64,condition,131,1,1,0,0,2.6644020323374207e-11,5.0000000000000003e-10,18.765936744214279,2.6704935638043689e-11,7.0026209368929177e-09,0.0071814817123202583,8.5036938151256661e-10,1.2540551917079375e-11,1,2
cal,fp64,condition,132,1,1,0,0,2.0682096035784525e-09,2.0684062115474979e-09,1.0000950619166962,2.0684049422825417e-09,1.2272871453363015e-06,0.0046383884023395551,1.5493566895039068e-07,3.018758455152918e-10,1,2
cal,fp64,condition,133,1,1,0,0,2.1722579290894828e-10,5.0000000000000003e-10,2.3017524452521094,2.1724533073322358e-10,5.61030668892152e-09,0.00095586110045677876,7.1391046465662065e-10,3.1776013209643343e-10,1,2
cal,fp64,condition,134,1,1,0,0,1.1857181902996672e-11,5.0000000000000003e-10,42.168535836802398,1.1998395136242623e-11,1.1770751831707342e-08,0.0072210019014730736,1.6993546955905179e-09,2.4007276764097923e-12,1,2
cal,fp64,condition,135,1,1,0,0,1.4486092325682876e-09,1.4488015123052975e-09,1.000132734027015,1.4487999695679647e-09,2.1296715621937347e-06,0.0075446994124327826,2.6627410786200122e-07,2.1832868176713629e-10,1,2
cal,fp64,condition,136,1,1,0,0,2.5014212923224477e-11,5.0000000000000003e-10,19.988636121977454,2.5073424458726056e-11,6.1543244770546874e-09,0.0064213865842578533,2.018334425640989e-09,1.2062436212828406e-11,1,2
cal,fp64,condition,137,1,1,0,0,2.3789858971667854e-12,5.0000000000000003e-10,210.17358723961621,2.4014954049606276e-12,3.4198724833091596e-11,4.1367492944795021e-07,3.3257530636870125e-10,3.0488546383088709e-12,1,2
cal,fp64,condition,138,1,1,0,0,4.7282178172736167e-12,5.0000000000000003e-10,105.74808930615423,4.7899414733856267e-12,1.3180771185534539e-09,0.0077200477160682809,9.8321552067057541e-10,2.2089306426912332e-12,1,2
cal,fp64,condition,139,1,1,0,0,2.9165443393708301e-09,2.9167356627838736e-09,1.000065599350046,2.9167292048168554e-09,4.4282056836286786e-06,0.0057104529488660252,5.5832436740768341e-07,4.6350425882444602e-10,1,2
cal,fp64,condition,140,1,1,0,0,0,5.0000000000000003e-10,inf,1.607833705414962e-14,5.5639209554934958e-13,0.003181692881680269,1.9513779405798561e-10,2.8526383140773952e-14,1,2
cal,fp64,condition,141,1,1,0,0,1.4208310084029563e-09,1.4217227487259204e-09,1.0006276188495959,1.4217193416534204e-09,4.7928674394090886e-06,0.0040702907540104668,5.9952931741937806e-07,4.5772790066505789e-11,1,2
cal,fp64,condition,142,1,1,0,0,5.3235194030776256e-11,5.0000000000000003e-10,9.3922828516590116,5.3257544231492494e-11,1.771416073988486e-10,0.021443100528374753,2.5677939827325613e-11,6.7266200368399796e-11,1,2
cal,fp64,condition,143,1,1,0,0,6.7931882341554228e-11,5.0000000000000003e-10,7.3603142260368051,6.8087160813089251e-11,2.8743807885811307e-08,0.00081073924064393511,8.8924861469225223e-09,1.2615490601474043e-11,1,2
cal,fp64,condition,144,1,1,0,0,1.5065726444163374e-11,5.0000000000000003e-10,33.187911771337482,1.5218639947922328e-11,1.7293855869014401e-08,0.006676621951444201,1.6033408943132754e-09,2.8339880775086609e-12,1,2
cal,fp64,condition,145,1,1,0,0,7.9305451095024182e-12,5.0000000000000003e-10,63.04736850949849,8.0933103348188489e-12,1.0402871732132778e-08,0.0062478495715220864,4.3938407752626278e-09,1.4126153651020342e-12,1,2
cal,fp64,condition,146,1,1,0,0,1.6732464303004235e-09,1.6734497053291061e-09,1.0001214854100398,1.6734474932737305e-09,2.643703535987031e-06,0.0078258029300003838,3.3094625581453934e-07,2.3903102754123415e-10,1,2
cal,fp64,condition,147,1,1,0,0,1.865174681370263e-13,5.0000000000000003e-10,2680.7140639110098,2.4383362061738714e-13,5.4924148402676162e-11,0.0053948922442875876,3.4979598536063849e-11,1.2090828235315652e-13,1,2
cal,fp64,condition,148,1,1,0,0,8.6215479200291156e-12,5.0000000000000003e-10,57.994226168879372,8.7672800701882276e-12,8.9767940725045318e-09,0.0058790541677972499,4.6571431729072344e-09,1.7047339234185236e-12,1,2
cal,fp64,condition,149,1,1,0,0,2.5190383112771997e-10,5.0000000000000003e-10,1.9848844607150522,2.5206267068617843e-10,1.0993913251559008e-07,0.0012241922848630425,1.396847699771192e-08,4.5679528655841235e-11,1,2
cal,fp64,condition,150,1,1,0,0,1.9106494164589094e-10,5.0000000000000003e-10,2.616911274736482,1.9139903263101948e-10,7.1410986135316822e-07,0.0036145589294753256,9.1346147486616266e-08,1.6435994260338481e-11,1,2
cal,fp64,condition,151,1,1,0,0,8.6894935691361752e-10,8.6952853897374359e-10,1.0006665314330667,8.6952773951915697e-10,1.8388214205752184e-06,0.0027951642593014004,2.3272392284687741e-07,4.2707387469172479e-11,1,2
cal,fp64,condition,152,1,1,0,0,7.5495165674510645e-14,5.0000000000000003e-10,6622.9406284860243,9.3157529519198108e-14,3.4305604455661622e-12,0.00069035846973137009,2.1664485979470688e-10,1.4891301171917943e-13,1,2
cal,fp64,condition,153,1,1,0,0,3.8919978351259488e-12,5.0000000000000003e-10,128.46872510755637,4.0586088980313651e-12,5.0190972325256488e-09,0.0068042226372907813,3.9628618716659384e-09,6.9289053536927664e-13,1,2
cal,fp64,condition,154,1,1,0,0,3.0965683350814288e-09,3.0967605800122614e-09,1.0000620832192382,3.0967533150749679e-09,4.6919482875052478e-06,0.0057167352909481351,5.8987025079968215e-07,4.9269865219500373e-10,1,2
cal,fp64,condition,155,1,1,0,0,5.3894666507403599e-12,5.0000000000000003e-10,92.773558573057358,5.4443202081194438e-12,1.0342554909954147e-09,0.0058959373722117072,1.286012414522259e-09,2.8324753804805872e-12,1,2
cal,fp64,condition,156,1,1,0,0,0,5.0000000000000003e-10,inf,1.6664597483940456e-14,6.8635286204126649e-13,0.0024459291005014339,2.2454075510247699e-10,2.8489805094739485e-14,1,2
cal,fp64,condition,157,1,1,0,0,1.595967802359155e-11,5.0000000000000003e-10,31.328952831059716,1.6102684006775355e-11,1.6125795884542646e-08,0.007142690682569292,2.4291575902884165e-09,3.1908437368564602e-12,1,2
cal,fp64,condition,158,1,1,0,0,6.6635585938001896e-12,5.0000000000000003e-10,75.034982128798674,6.6925284953484095e-12,2.9253782756887012e-11,0.00067760777894035394,6.5840728507797326e-10,6.5274011464070308e-12,1,2
cal,fp64,condition,159,1,1,0,0,2.6445956535781079e-11,5.0000000000000003e-10,18.906481953999496,2.650529813337795e-11,6.5218834737849669e-09,0.0064502805479439594,7.6306123812910273e-10,1.2739944074577043e-11,1,2
cal,fp64,condition,160,1,1,0,0,2.5842439299594844e-11,5.0000000000000003e-10,19.348018745577125,2.6305648451207226e-11,1.1656623733729794e-07,0.0069814121812231079,1.5432804711954906e-08,1.6064369569149173e-12,1,2
cal,fp64,condition,161,1,1,0,0,4.0718539651152241e-12,5.0000000000000003e-10,122.79418768051305,4.2499292971761527e-12,2.2216536222706228e-09,0.0033341487232523906,7.7394683557308527e-10,6.7916158662344958e-13,1,2
cal,fp64,condition,162,1,1,0,0,2.8053390721538563e-09,2.8055869679790269e-09,1.0000883657264932,2.8055780495515986e-09,6.3575994473970705e-06,0.0046164953752198595,7.971390801924633e-07,3.4613285776305717e-10,1,2
cal,fp64,condition,163,1,1,0,0,3.7299496824516609e-11,5.0000000000000003e-10,13.405006570259005,3.7359460172519573e-11,9.4963348396266004e-09,0.0068268027508072825,1.2731064992740465e-09,1.7746375414934483e-11,1,2
cal,fp64,condition,164,1,1,0,0,4.5328185649395891e-12,5.0000000000000003e-10,110.30664317063035,4.5876143046008979e-12,8.6730950023733365e-10,0.005828960455415466,1.2675380966751938e-09,2.3905704577049493e-12,1,2
cal,fp64,condition,165,1,1,0,0,1.2878804689364642e-08,1.2879873084303233e-08,1.0000829576163597,1.2879629094315776e-08,3.7886299629492336e-05,0.003752058876727716,4.7440926812270379e-06,4.6995704291017033e-10,1,2
cal,fp64,condition,166,1,1,0,0,1.3248069308247068e-11,5.0000000000000003e-10,37.741348446052029,1.340432556715443e-11,1.6001162175422331e-08,0.006502116808978671,2.0064160763667114e-09,2.4335291724292947e-12,1,2
cal,fp64,condition,167,1,1,0,0,1.9355184122105129e-11,5.0000000000000003e-10,25.832872311917768,1.9508799083264162e-11,8.0830610693764452e-09,0.00056842508159809743,5.9288524111343157e-09,3.6607323907226335e-12,1,2
cal,fp64,condition,168,1,1,0,0,5.6380899948749175e-10,5.6428083918220164e-10,1.0008368786151671,5.6428057343199469e-10,9.4190716153128645e-07,0.0019114130485460526,1.2692160861743409e-07,3.4093736468967392e-11,1,2
cal,fp64,condition,169,1,1,0,0,4.7324899554723743e-10,5.0000000000000003e-10,1.0565262783533842,4.7350838057057861e-10,3.8228471270548156e-07,0.00051436520949110179,6.5343795736074096e-08,5.2173008655720771e-11,1,2
cal,fp64,condition,170,1,1,0,0,9.1482377229112899e-13,5.0000000000000003e-10,546.55335283622526,9.6916733970853435e-13,1.776972312721736e-10,0.0054004273544220197,1.2524531889145993e-09,5.1011093108427395e-13,1,2
cal,fp64,condition,171,1,1,0,0,2.8790303474579559e-12,5.0000000000000003e-10,173.66958303912139,2.9334593071676815e-12,5.4860629214878894e-10,0.0056780799493140049,1.2138345777126606e-09,1.5340583404516172e-12,1,2
cal,fp64,condition,172,1,1,0,0,6.1569167542074865e-09,6.1575082391651715e-09,1.0000960683701434,6.1574698206544304e-09,1.247851226315703e-05,0.0010640149455920771,1.5600713376263828e-06,3.2063083863204477e-10,1,2
cal,fp64,condition,173,1,1,0,0,2.4605073534189614e-10,5.0000000000000003e-10,2.0321012221533596,2.4669463801139116e-10,5.8379264730979874e-07,0.0031539582239237507,7.6034914514065022e-08,1.0960508997744563e-11,1,2
cal,fp64,condition,174,1,1,0,0,1.0307443787382908e-10,5.0000000000000003e-10,4.8508632238386582,1.0322981079695424e-10,4.3946413313534769e-08,0.00091799152066270853,1.0072240771837741e-08,1.9018535560614232e-11,1,2
cal,fp64,condition,175,1,1,0,0,5.0359716396997101e-13,5.0000000000000003e-10,992.85706070778133,5.6003690095398061e-13,1.2012705782268181e-10,0.0047900989577173243,1.17867764782835e-09,2.8237010604375293e-13,1,2
cal,fp64,condition,176,1,1,0,0,1.1980638703334989e-10,5.0000000000000003e-10,4.1734002032864703,1.2002289026581283e-10,2.1233688330056525e-07,0.008236760310200408,2.633796252948753e-08,1.5732907113175005e-11,1,2
cal,fp64,condition,177,1,1,0,0,6.4148686362841545e-12,5.0000000000000003e-10,77.943918784536109,6.4765641482704086e-12,1.7732766516938091e-09,0.0076646359339490747,3.3279907753676586e-10,2.9924316783491478e-12,1,2
cal,fp64,condition,178,1,1,0,0,1.0524914273446484e-12,5.0000000000000003e-10,475.06325183233082,1.1067964468058227e-12,2.0333710467387603e-10,0.005428539070902451,1.1607234933175962e-09,5.821732076984642e-13,1,2
cal,fp64,condition,179,1,1,0,0,5.0546233865134127e-12,5.0000000000000003e-10,98.919338151697772,5.1092925806315492e-12,9.6882523883741124e-10,0.0058704192422492814,3.7878812179769926e-10,2.6597900881572309e-12,1,2
cal,fp64,condition,180,1,1,0,0,2.2377655284344655e-12,5.0000000000000003e-10,223.43717143136021,2.5114523343123584e-12,2.172960672151399e-09,0.0010323881556182205,1.2985963361607708e-08,2.6215005072283855e-13,1,2
cal,fp64,condition,181,1,1,0,0,7.6910700030907719e-10,7.6929184855996841e-10,1.0002403413969927,7.6929138364381588e-10,1.2086852926176939e-06,0.0056058592354694759,1.5147922043459204e-07,1.1980663413185386e-10,1,2
cal,fp64,condition,182,1,1,0,0,1.8784973576657649e-13,5.0000000000000003e-10,2661.7019074293712,3.6629294964360742e-13,5.5438438552108914e-10,0.0057200330063471106,4.0317619996351939e-09,5.8314205048630738e-14,1,2
cal,fp64,condition,183,1,1,0,0,3.0280915552793886e-09,3.0295335640073395e-09,1.0004762104122766,3.029508488200897e-09,1.655409874632018e-05,0.0034536052328049361,2.0713152509139706e-06,6.0558345641788968e-11,1,2
cal,fp64,condition,184,1,1,0,0,8.1724849110287323e-11,5.0000000000000003e-10,6.1180902191113526,8.1907010526723447e-11,4.4130628728613374e-08,0.0036574364712142976,5.3211515015370112e-09,1.2811588409975354e-11,1,2
cal,fp64,condition,185,1,1,0,0,6.2585492344169324e-12,5.0000000000000003e-10,79.890719282099198,6.3166786847231302e-12,1.4873063458532307e-09,0.0059300155848322047,3.5139622750794848e-10,3.0841897486182084e-12,1,2
cal,fp64,condition,186,1,1,0,0,5.4671822624641209e-12,5.0000000000000003e-10,91.454788956431159,5.5316059949408662e-12,1.3445729774409022e-09,0.00040418479915659575,2.7528801904455574e-10,2.4417866170063979e-12,1,2
cal,fp64,condition,187,1,1,0,0,2.0512924692184242e-10,5.0000000000000003e-10,2.4374876206244163,2.0555658266508252e-10,1.0459622319181913e-06,0.0031592567100741705,1.3880917824476856e-07,1.3783650980683929e-11,1,2
cal,fp64,condition,188,1,1,0,0,6.0662586065518553e-13,5.0000000000000003e-10,824.23126416004686,6.3954660320819001e-13,1.3546444247264461e-11,1.8420260909686522e-06,6.1918228678270209e-10,5.5431911910125136e-13,1,2
cal,fp64,condition,189,1,1,0,0,8.3760687275002965e-10,8.3781364276520007e-10,1.0002468580689787,8.3781341618154317e-10,5.4089258991889786e-07,0.0054364323840617292,7.0024448524881941e-08,1.1495886368169671e-10,1,2
cal,fp64,condition,190,1,1,0,0,6.652456363553938e-13,5.0000000000000003e-10,751.60207399374099,7.1900974381958539e-13,1.3127699634606593e-10,0.0053410676810013921,8.157439421770728e-11,3.7895967673581261e-13,1,2
cal,fp64,condition,191,1,1,0,0,1.9895858294205482e-09,1.9897851704958048e-09,1.0001001922472048,1.9897839700333931e-09,1.2066244187474211e-06,0.0048494733257139471,1.5004349492330793e-07,2.8584334527121973e-10,1,2
cal,fp64,condition,192,1,1,0,0,0,5.0000000000000003e-10,inf,3.2954774219947881e-14,6.2283268774036455e-13,2.7422715702131092e-06,1.6088740020968082e-10,2.8426292440101779e-14,1,2
cal,fp64,condition,193,1,1,0,0,3.3704017354807547e-10,inf,inf,3.3706672766557365e-10,1.1316786864005404e-14,0.12255656770296096,1.4202239361227229e-10,3.5945835439761216e-10,1,1
cal,fp64,condition,194,1,1,0,0,1.0361045355011811e-11,5.0000000000000003e-10,48.257678918290004,1.0511716306909743e-11,1.1216691625552057e-08,0.0060924220707040799,2.3517894391637487e-09,1.9877056023537849e-12,1,2
cal,fp64,condition,195,1,1,0,0,5.6425975003548956e-12,5.0000000000000003e-10,88.611672189723279,5.8056449879714961e-12,7.0030610819969032e-09,0.0066894403817695878,4.8613049209935264e-09,1.0086759295835915e-12,1,2
cal,fp64,condition,196,1,1,0,0,1.5286136800796157e-09,1.52881748983031e-09,1.0001333297963706,1.5288167589984391e-09,9.5607425531914691e-07,0.0051417046237725627,1.1912211863779421e-07,2.1473976334199917e-10,1,2
cal,fp64,condition,197,1,1,0,0,1.506796021288892e-09,1.5070000597982177e-09,1.0001354121635861,1.5069993489010776e-09,9.4345955762430456e-07,0.0051519337541331553,1.1958905396594052e-07,2.1150604505483126e-10,1,2
cal,fp64,condition,198,1,1,0,0,5.6228799394375528e-11,5.0000000000000003e-10,8.8922403712218365,5.6399977531287057e-11,2.7772629622636606e-08,0.0026712677982431406,7.1803674010808232e-09,9.3997780202977543e-12,1,2
cal,fp64,condition,199,1,1,0,0,8.7607698873171103e-11,5.0000000000000003e-10,5.7072609648593291,8.7834018213547779e-11,6.4230993647994196e-08,0.0044747259830597332,1.2778032096197443e-08,1.0980934951333508e-11,1,2
cal,fp64,condition,200,1,1,0,0,7.5495165674510645e-15,5.0000000000000003e-10,66229.406284860233,6.4687966862744898e-14,1.4352091643215056e-11,0.0052092115395753332,1.0476628146004638e-09,3.2243809548127567e-14,1,2
cal,fp64,condition,201,1,1,0,0,1.3470780046986874e-10,inf,inf,1.3477724533460715e-10,5.7729104293480485e-08,0.0035276110226813021,8.8186398159688379e-09,5.4905148767050648e-11,1,1
cal,fp64,condition,202,1,1,0,0,2.2204460492503131e-15,5.0000000000000003e-10,225179.98136852481,2.165346877564099e-14,6.1232433676841988e-13,0.0010133604255437661,3.0609257010828693e-10,3.1945488540486109e-14,1,2
cal,fp64,condition,203,1,1,0,0,5.4275695049454953e-11,5.0000000000000003e-10,9.2122265692665906,5.470533651282584e-11,8.2553170327517299e-08,0.0014745472930604272,2.6996960383668425e-08,3.6043777577921823e-12,1,2
cal,fp64,condition,204,1,1,0,0,4.3698378249246161e-13,5.0000000000000003e-10,1144.2072224010408,4.7439846137270116e-13,1.8655315843712386e-11,1.3457962183116638e-06,7.3225999532633587e-10,3.6198307964104288e-13,1,2
cal,fp64,condition,205,1,1,0,0,1.8327561690512084e-10,5.0000000000000003e-10,2.7281315891510154,1.8330319067416564e-10,6.4282882274098562e-15,0.23752762718800399,6.7440671621225676e-11,1.8859852802496168e-10,1,2
cal,fp64,condition,206,1,1,0,0,1.2891909761947318e-10,5.0000000000000003e-10,3.8784013325615709,1.2908870037868775e-10,6.2650604965700995e-08,0.0025055157755414842,8.4455110754656374e-09,2.1733194322899992e-11,1,2
cal,fp64,condition,207,1,1,0,0,1.0887148960136983e-09,1.0889142187917206e-09,1.000183080785201,1.0889131703038881e-09,1.9257473268156953e-06,0.0052608670903521787,2.416588951447236e-07,1.5782445085919312e-10,1,2
cal,fp64,condition,208,1,1,0,0,2.8938469398553934e-09,2.894058091401568e-09,1.0000729656925758,2.8940505510032176e-09,5.2109380433736504e-06,0.0052106208707253868,6.5675243956060712e-07,4.1478264278488651e-10,1,2
cal,fp64,condition,209,1,1,0,0,4.1255887595070817e-12,5.0000000000000003e-10,121.19482312622434,4.4000953982309119e-12,3.8783903807972763e-09,0.0011662982920021504,7.3823559371122569e-09,4.5262722020669194e-13,1,2
cal,fp64,condition,210,1,1,0,0,9.9600327985172044e-12,5.0000000000000003e-10,50.200637900955236,1.018525335560529e-11,7.3018803802287469e-09,0.0046404142276912129,3.4021115961561199e-09,1.2925833400734817e-12,1,2
cal,fp64,condition,211,1,1,0,0,1.0774319214590378e-09,1.0784173807051919e-09,1.0009146371353279,1.0784152084807776e-09,4.0285330667240098e-06,0.0027924722417627368,5.094689188127393e-07,3.1246523274483548e-11,1,2
cal,fp64,condition,212,1,1,0,0,2.1040946762695967e-12,inf,inf,2.3064599947173983e-12,3.719403783465917e-09,0.0079031523020397908,5.8943466349086086e-09,3.2440220709220731e-13,1,1
cal,fp64,condition,213,1,1,0,0,1.2108092306561957e-11,5.0000000000000003e-10,41.294696748308233,1.2169710905027661e-11,3.2867905472101863e-09,0.0075128356627746241,1.6456628782195263e-09,5.6520536371363293e-12,1,2
