effective_irradiance_W_m2,cell_temperature_C,V,I,P
1000,50,21.63453455015341,5.146295052513811,111.3376981188936
1000,50,21.93089803714182,5.145462966524327,112.8446236727343
1000,50,22.22726152413022,5.144624680425267,114.3509182153073
1000,50,22.52362501111862,5.143779519148257,115.8565610291674
1000,50,22.81998849810703,5.142926734201841,117.3615289210931
1000,50,23.11635198509543,5.142065495703699,118.8657959291009
1000,50,23.41271547208383,5.141194883552363,120.3693329951446
1000,50,23.70907895907223,5.140313877646409,121.8721075995335
1000,50,24.00544244606064,5.139421347049555,123.3740833526535
1000,50,24.30180593304904,5.138516037989491,124.8752195390806
1000,50,24.59816942003744,5.137596560566644,126.37547060862
1000,50,24.89453290702584,5.136661374036416,127.8747856081982
1000,50,25.19089639401425,5.1357087705144,129.3731075478586
1000,50,25.48725988100265,5.134736856938908,130.8703726933647
1000,50,25.78362336799105,5.133743535108439,132.366509777095
1000,50,26.07998685497946,5.132726479593577,133.8614391180055
1000,50,26.37635034196786,5.131683113303059,135.3550716404418
1000,50,26.67271382895626,5.130610580462346,136.8473077804873
1000,50,26.96907731594467,5.129505716739815,138.3380362673362
1000,50,27.26544080293307,5.12836501623076,139.8271327658727
1000,50,27.56180428992147,5.127184594982451,141.3144583652066
1000,50,27.85816777690987,5.125960150714849,142.7998578963685
1000,50,28.15453126389828,5.124686918360949,144.2831580606839
1000,50,28.45089475088668,5.12335962101843,145.764165348538
1000,50,28.74725823787508,5.121972415870248,147.2426637262949
1000,50,29.04362172486349,5.120518834596542,148.7184120670608
1000,50,29.33998521185189,5.118991717763705,150.1911412987794
1000,50,29.63634869884029,5.117383142639547,151.6605512408328
1000,50,29.9327121858287,5.11568434384646,153.126307097906
1000,50,30.2290756728171,5.113885626228479,154.5880355773923
1000,50,30.5254391598055,5.111976269274052,156.0453205940946
1000,50,30.82180264679391,5.109944422405686,157.4976985234733
1000,50,31.11816613378231,5.107776990422075,158.9446529622647
1000,50,31.41452962077071,5.105459508360208,160.3856089530272
1000,50,31.71089310775911,5.102976005036787,161.8199266271812
1000,50,32.00725659474752,5.100308854533464,163.2468942195154
1000,50,32.30362008173592,5.097438614912932,164.6657204061175
1000,50,32.59998356872432,5.094343853497289,166.0755259174433
1000,50,32.89634705571272,5.091000958112163,167.4753343790237
1000,50,33.19271054270113,5.087383933806056,168.8640623344126
1000,50,33.48907402968953,5.083464184701818,170.2405084087546
1000,50,33.78543751667793,5.079210280834475,171.6033415772013
1000,50,34.08180100366634,5.074587710086021,172.9510885108026
1000,50,34.37816449065474,5.06955861565354,174.2821199839534
1000,50,34.67452797764314,5.06408151989266,175.5946363425837
1000,50,34.97089146463154,5.058111035874959,176.8866520516382
1000,50,35.26725495161995,5.051597568595273,178.1559793646329
1000,50,35.56361843860835,5.04448700847382,179.4002111878798
1000,50,35.85998192559676,5.036720420623066,180.6167032478272
1000,50,36.15634541258515,5.028233734296102,181.8025557124228
1000,50,36.45270889957356,5.018957437998076,182.9545944666934
1000,50,36.74907238656196,5.008816286915948,184.0693522988647
1000,50,37.04543587355037,4.997729030584694,185.1430503159063
1000,50,37.34179936053877,4.985608170028002,186.1715799754485
1000,50,37.63816284752717,4.972359754941392,187.1504861929744
1000,50,37.93452633451557,4.957883232761275,188.0749520566358
1000,50,38.23088982150398,4.942071362601561,188.9397857536303
1000,50,38.52725330849238,4.924810207937929,189.7394103774736
1000,50,38.82361679548078,4.905979222459024,190.4678573393399
1000,50,39.11998028246919,4.885451443550538,191.1187641426577
1000,50,39.41634376945759,4.863093807292957,191.6853772913796
1000,50,39.712707256446,4.838767597501705,192.1605610815617
1000,50,40.00907074343439,4.812329039103194,192.5368129661633
1000,50,40.3054342304228,4.783630042941797,192.8062860784652
1000,50,40.6017977174112,4.752519104925383,192.9608193463125
1000,50,40.89816120439961,4.718842357289022,192.9919754265555
1000,50,41.194524691388,4.682444763829496,192.8910864396346
1000,50,41.49088817837641,4.643171444463759,192.6493071952763
1000,50,41.78725166536481,4.600869107741676,192.2576752846039
1000,50,42.08361515235322,4.55538756339975,191.7071770879311
1000,50,42.37997863934162,4.506581281162018,190.9888184321031
1000,50,42.67634212633002,4.454310957262179,190.0936983491814
1000,50,42.97270561331842,4.398445047032842,189.0130841625008
1000,50,43.26906910030683,4.338861220749372,187.7384859772462
1000,50,43.56543258729523,4.275447700954873,186.2617285964559
1000,50,43.86179607428363,4.208104442781244,184.5750189285579
1000,50,44.15815956127204,4.136744124178677,182.6710070996366
1000,50,44.45452304826044,4.061292920144253,180.5428397242896
1000,50,44.75088653524884,3.981691043516993,178.1842041068455
1000,50,45.04725002223724,3.897893044091294,175.58936251712
1000,50,45.34361350922565,3.809867867063145,172.7531760853291
1000,50,45.63997699621405,3.717598680555146,169.6711182616926
1000,50,45.93634048320245,3.621082489643269,166.3392781620156
1000,50,46.23270397019085,3.520329560534724,162.754354449714
1000,50,46.52906745717926,3.415362683078692,158.9136406717012
1000,50,46.82543094416766,3.306216302545981,154.8150031613482
1000,50,47.12179443115606,3.192935552649478,150.4568527438784
1000,50,47.41815791814447,3.075575221271101,145.8381115313652
1000,50,47.71452140513287,2.954198678571978,140.9581760837379
1000,50,48.01088489212128,2.828876794393755,135.8168781496316
1000,50,48.30724837910968,2.699686868425275,130.4144440988405
1000,50,48.60361186609808,2.566711592807407,124.7514540290256
1000,50,48.89997535308648,2.430038062940115,118.8288013848336
1000,50,49.19633884007489,2.289756848452621,112.6476537778572
1000,50,49.49270232706329,2.14596113275791,106.2094155490348
1000,50,49.78906581405169,1.998745926446378,99.51569247740646
1000,50,50.08542930104009,1.84820735703916,92.56825891464702
1000,50,50.3817927880285,1.694442035345738,85.36902751611424
1000,50,50.6781562750169,1.537546496847709,77.92002164735297
1000,50,50.9745197620053,1.377616715109376,70.22335046881172
1000,50,51.27088324899371,1.214747683228362,62.28118664378695
1000,50,51.56724673598211,1.04903305859537,54.0957465667894
1000,50,51.86361022297051,0.8805648658591995,45.66927297896384
1000,50,52.15997370995891,0.7094332527806443,37.00401981400904
1000,50,52.45633719694732,0.5357262936558564,28.10223910528243
1000,50,52.75270068393572,0.3595298351166973,18.9661697788559
1000,50,53.04906417092413,0.1809273793407507,9.598028156924617
1000,50,53.34542765791252,5.315192730392937e-14,2.83541229287039e-12
