method,index,near_knot,multi_root,root_abs,residual,status,path
adaptive,379,0,1,1.1215659512231468e-09,1.5535275791049085e-10,1,2
adaptive,380,0,1,2.5333779518632582e-10,2.0015487675475147e-11,1,2
adaptive,381,0,1,1.6750067999282692e-10,2.5969176198725691e-11,1,2
adaptive,382,1,0,0,2.3529196955118057e-18,1,2
adaptive,383,0,1,4.8907500271866411e-10,8.5774420806871723e-11,1,2
adaptive,384,0,1,2.3878410360111957e-10,4.0672011672394645e-11,1,2
adaptive,385,0,1,1.0945910844384343e-11,5.0786954682804702e-12,1,2
adaptive,386,0,1,1.1648015885157292e-11,6.0122783658407201e-12,1,2
adaptive,387,0,0,0,7.9625242469058477e-17,1,2
adaptive,388,0,1,6.2616578588858829e-14,9.3860899900185968e-15,1,2
adaptive,389,0,1,1.0168310637936884e-11,4.9446675618845675e-12,1,2
adaptive,390,0,0,6.6209260296545835e-12,6.4782924024307191e-12,1,2
adaptive,391,0,1,3.0335733924857777e-12,3.8688582200302876e-13,1,2
adaptive,392,0,1,5.545786052607582e-12,2.7103134259103732e-12,1,2
adaptive,393,0,1,7.1942451995710144e-14,6.2523555443922234e-15,1,2
adaptive,394,0,1,5.0515014393681668e-10,2.5260927015357862e-10,1,2
adaptive,395,0,1,2.7122037948856814e-10,6.5583210328041628e-12,1,2
adaptive,396,0,1,1.4132250925058543e-11,9.7594363532608782e-12,1,2
adaptive,397,0,1,9.8308028384508361e-12,4.5569863159943831e-12,1,2
adaptive,398,1,0,3.4068925458541344e-10,4.3434321651973926e-10,1,2
adaptive,399,0,1,1.1568523916594131e-12,6.0815672028787641e-13,1,2
adaptive,400,0,1,1.4627410394041362e-11,2.6987447203464371e-12,1,2
adaptive,401,1,0,5.5946358656910888e-11,3.3532601955183247e-11,1,2
adaptive,402,0,0,4.9764636855798017e-12,5.067758368196492e-12,1,2
adaptive,403,0,1,1.9984014443252818e-14,1.0099953982078956e-14,1,2
adaptive,404,0,0,9.3258734068513149e-14,5.3965676519915167e-14,1,2
adaptive,405,0,1,2.0494970165430004e-09,3.003620313596596e-10,1,2
adaptive,406,0,1,2.2095214546880015e-11,3.5934598432235141e-12,1,2
adaptive,407,0,1,4.8729154045190626e-10,6.6012863729152257e-11,1,2
adaptive,408,0,1,9.7699626167013776e-13,4.8193570486460365e-13,1,2
adaptive,409,0,1,9.7793773079501989e-11,1.5265716272555335e-11,1,2
adaptive,410,0,1,9.2987839650504611e-12,1.6796236021864249e-12,1,2
adaptive,411,0,1,7.390088541114892e-12,8.2030054658447337e-13,1,2
adaptive,412,0,0,3.4554581418433372e-12,4.8106373869490443e-12,1,2
adaptive,413,0,0,3.0415669982630789e-12,4.2689248853420364e-12,1,2
adaptive,414,0,1,3.2668090454990306e-11,1.5422203468881115e-11,1,2
adaptive,415,0,0,2.4011814758750916e-10,2.5658064561895344e-10,1,2
adaptive,416,0,0,6.4863225901490296e-11,4.8202894514056344e-11,1,2
adaptive,417,0,0,2.2907955532502911e-09,3.1956637548838278e-09,1,0
adaptive,418,1,0,4.4408920985006262e-16,9.3583199314771919e-16,1,2
adaptive,419,1,0,1.4139800441625994e-12,8.5317826484274797e-13,1,2
adaptive,420,0,1,1.1000622635037871e-10,1.7148274682509782e-11,1,2
adaptive,421,0,1,1.3356871164660333e-11,6.4775011646932893e-12,1,2
adaptive,422,0,1,3.8135272717454427e-11,1.825650767071781e-11,1,2
adaptive,423,0,0,0,3.2064463525626494e-17,1,2
adaptive,424,0,0,1.3477086113766745e-10,1.9363397792847857e-10,1,2
adaptive,425,0,0,3.6560976468535955e-10,3.843974027972763e-10,1,2
adaptive,426,0,1,2.0010659795843821e-11,9.6576991087410439e-12,1,2
adaptive,427,0,0,5.0230930526140583e-12,7.3218374335801494e-12,1,2
adaptive,428,0,0,1.3753886918266289e-11,1.837150541568201e-11,1,2
adaptive,429,0,1,3.6787914936553534e-09,2.7153339271754804e-10,1,2
adaptive,430,0,1,1.8038903704109543e-12,9.4616357642060508e-13,1,2
adaptive,431,0,1,1.0960565788309395e-11,2.1687998398337012e-12,1,2
adaptive,432,1,0,2.7132962543419126e-11,1.5851746121892116e-11,1,2
adaptive,433,0,1,1.120881165661558e-12,5.895808163734511e-13,1,2
adaptive,434,0,1,1.1651519749023009e-09,1.8240110221551419e-10,1,2
adaptive,435,0,1,3.4194869158454821e-13,1.7219045347103895e-13,1,2
adaptive,436,0,1,1.4166445794216997e-13,7.1095789867697975e-14,1,2
adaptive,437,0,1,1.6269559033332825e-09,1.7557248853634265e-10,1,2
adaptive,438,0,1,3.1318108106859199e-09,4.979433183174453e-10,1,2
adaptive,439,0,1,4.9167248050707713e-10,6.4041383968596479e-11,1,2
adaptive,440,0,1,8.9794838231682661e-13,4.4301714522587679e-13,1,2
adaptive,441,0,1,2.0661627964102536e-09,2.9975865373541725e-10,1,2
adaptive,442,0,1,2.0103918529912335e-12,9.233506568051146e-13,1,2
adaptive,443,0,1,3.1552538359846949e-12,3.5801025763415625e-13,1,2
adaptive,444,0,1,3.4028335704761048e-11,1.6087711651073311e-11,1,2
adaptive,445,0,1,4.9994053341606559e-10,8.7890910624687253e-11,1,2
adaptive,446,0,1,5.8859184193238434e-10,1.6228120824246295e-11,1,2
adaptive,447,0,1,2.5794477664931037e-11,3.4960667539623795e-12,1,2
adaptive,448,1,0,0,3.5602555601585176e-17,1,2
adaptive,449,0,1,5.3290705182007514e-13,2.6349371924484893e-13,1,2
adaptive,450,0,0,0,9.1506933927334592e-17,1,2
adaptive,451,0,1,2.5527135960601299e-11,1.2276721521364393e-11,1,2
adaptive,452,0,1,5.3499427110637043e-12,2.783720744375483e-12,1,2
adaptive,453,0,0,0,1.1102230246251565e-16,1,2
adaptive,454,0,1,1.6535661728767082e-11,7.7063335139942674e-12,1,2
adaptive,455,0,1,2.1882673451045775e-10,1.9689607882408035e-11,1,2
adaptive,456,0,1,1.3670931053866298e-10,1.0624890884524138e-11,1,2
adaptive,457,0,1,9.8099306455878832e-13,4.8398306212348669e-13,1,2
adaptive,458,0,1,1.7259749185427609e-10,1.5095100438591272e-11,1,2
adaptive,459,0,1,1.0635936575909e-12,2.0107193762464502e-13,1,2
adaptive,460,0,1,5.6534776859962221e-11,5.0996029977217749e-12,1,2
adaptive,461,0,0,5.3631765695172362e-11,4.9103122357135504e-11,1,2
adaptive,462,0,1,1.397326698793222e-11,2.781314739342966e-12,1,2
adaptive,463,0,1,1.9104131609992692e-09,2.7294551643842304e-10,1,2
adaptive,464,0,1,9.5168317670868419e-12,1.7958331072727798e-12,1,2
adaptive,465,0,1,2.0623166285815842e-08,1.0298850196461955e-08,1,0
adaptive,466,0,0,2.7108537636877372e-11,3.9677116062098479e-11,1,2
adaptive,467,0,0,0,1.4839063884230815e-17,1,2
adaptive,468,0,0,8.3195672573310731e-12,7.3540740137323568e-12,1,2
adaptive,469,0,0,1.8825100589481281e-08,4.8976527389221758e-08,1,0
adaptive,470,0,1,2.6391333562969521e-11,1.2685448276330546e-11,1,2
adaptive,471,0,1,5.9428018062135379e-12,3.0889381322890135e-12,1,2
adaptive,472,0,1,4.9917536770749393e-10,8.7739784528918532e-11,1,2
adaptive,473,0,1,1.234390367699234e-11,2.2233314901382211e-12,1,2
adaptive,474,0,1,2.4007462684494385e-12,1.2181235929012775e-12,1,2
adaptive,475,0,1,9.1127105861232849e-13,4.17478580411166e-13,1,2
adaptive,476,0,1,3.8200109742092536e-11,1.8283112333509207e-11,1,2
adaptive,477,1,0,1.4654943925052066e-14,1.7227495383490261e-14,1,2
adaptive,478,0,1,9.1393559387142886e-13,4.5080774575602152e-13,1,2
adaptive,479,0,1,8.8471452386329474e-12,1.7157343343046379e-12,1,2
adaptive,480,0,1,3.8801850621439371e-11,6.1133972546104553e-12,1,2
adaptive,481,1,0,3.1409168599338955e-09,3.857981538285979e-09,1,0
adaptive,482,0,1,3.2859643894767032e-09,1.3297224972014908e-10,1,2
adaptive,483,0,1,1.9890222802132485e-10,1.3242518806055831e-11,1,2
adaptive,484,0,1,1.2067236099255751e-11,1.6852691033217399e-12,1,2
adaptive,485,0,0,0,8.8817841970012523e-16,1,2
adaptive,486,0,0,3.4252023439762525e-10,4.2259276546516398e-10,1,2
adaptive,487,0,1,9.85833636946154e-12,1.7962412879085714e-12,1,2
adaptive,488,0,1,1.397415516635192e-11,6.7734919774267815e-12,1,2
adaptive,489,0,1,2.0161650127192843e-13,1.0140864339860277e-13,1,2
adaptive,490,0,1,9.3494101349733683e-12,4.5500951893943553e-12,1,2
adaptive,491,0,1,4.0363268283272191e-12,2.1054095475706208e-12,1,2
adaptive,492,0,1,3.1796787425264483e-12,1.6616507176973173e-12,1,2
adaptive,493,0,0,0,0,1,2
adaptive,494,0,1,3.525180147789797e-12,1.7277983347112858e-12,1,2
adaptive,495,0,0,0,3.1496881602463485e-17,1,2
adaptive,496,0,0,1.7947243691196491e-10,2.1646107465119526e-10,1,2
adaptive,497,0,0,4.2099657093785936e-13,5.4591015719744606e-13,1,2
adaptive,498,0,0,2.9012348079504591e-11,2.3954626336260183e-11,1,2
adaptive,499,0,0,4.0856207306205761e-14,5.429056559098854e-14,1,2
adaptive,500,1,0,3.7836400679225335e-13,4.7006123288788317e-13,1,2
adaptive,501,1,0,2.7977620220553945e-14,3.2695936287414196e-14,1,2
adaptive,502,0,0,0,3.7489591067462215e-17,1,2
adaptive,503,0,0,0,0,1,2
adaptive,504,0,0,9.4124708027720771e-12,1.0852884361503157e-11,1,2
adaptive,505,1,0,2.7435831384536868e-12,3.4003038085403698e-12,1,2
adaptive,506,0,0,4.5018611061209413e-10,3.6640445696203027e-10,1,2
adaptive,507,1,0,4.4408920985006262e-16,2.5683926054741256e-16,1,2
adaptive,508,0,0,5.4551918537981692e-12,6.7105553132781707e-12,1,2
adaptive,509,0,0,1.510658265146958e-11,1.9825175427887604e-11,1,2
adaptive,510,1,0,3.3779645747245013e-11,3.8269293156793306e-11,1,2
adaptive,511,0,0,1.0182965581861936e-11,1.2665957867403122e-11,1,2
adaptive,512,0,0,0,4.123003521690077e-17,1,2
adaptive,513,0,0,8.3044682241961709e-14,1.0102401849384195e-13,1,2
adaptive,514,0,0,4.2868375516036394e-11,1.0091305568948883e-10,1,2
adaptive,515,1,0,0,1.487111431115761e-16,1,2
adaptive,516,0,0,8.8817841970012523e-14,1.1069514999561178e-13,1,2
adaptive,517,1,0,7.9936057773011271e-15,6.9409266846228688e-15,1,2
adaptive,518,0,0,0,1.4833869840591128e-17,1,2
adaptive,519,1,0,9.3702823278363212e-14,1.2000099508757434e-13,1,2
adaptive,520,1,0,4.4408920985006262e-16,1.4892175638493386e-16,1,2
adaptive,521,0,0,0,1.8468007614582335e-17,1,2
adaptive,522,0,1,2.3033575047293198e-11,1.1094837375284232e-11,1,2
adaptive,523,0,0,6.9131367297359247e-12,5.470261564318779e-12,1,2
adaptive,524,1,0,6.9677597025474824e-12,5.0969676587863776e-12,1,2
adaptive,525,0,0,0,1.8753580569872981e-17,1,2
adaptive,526,0,0,1.3322676295501878e-15,1.8885072515607788e-15,1,2
adaptive,527,0,0,1.4745626941703449e-10,2.1778234771119287e-10,1,2
adaptive,528,0,0,1.1080025785759062e-10,2.4055357705776714e-10,1,2
adaptive,529,0,0,1.0297718233687192e-10,1.061591837779556e-10,1,2
adaptive,530,0,0,0,2.1516496518790492e-17,1,2
adaptive,531,0,0,2.042810365310288e-14,2.4020799600096193e-14,1,2
adaptive,532,0,0,1.5631940186722204e-13,1.8192674328497869e-13,1,2
adaptive,533,0,0,2.0271784251235658e-11,1.6629517069264286e-11,1,2
adaptive,534,0,0,3.5527136788005009e-15,3.4518236666804337e-15,1,2
adaptive,535,1,0,1.0125233984581428e-13,1.1381439793706604e-13,1,2
adaptive,536,0,0,2.3952395622472977e-11,2.0137171406431084e-11,1,2
adaptive,537,0,0,1.6858514584328077e-10,2.6419311183190075e-10,1,2
adaptive,538,0,0,2.8058977363798476e-10,3.4824931827159844e-10,1,2
adaptive,539,0,0,1.2812861882594007e-11,1.1960137960496136e-11,1,2
adaptive,540,1,0,6.6613381477509392e-15,7.24140018428711e-15,1,2
adaptive,541,0,0,9.9954267085422543e-11,7.9967652254270549e-11,1,2
adaptive,542,1,0,1.6731371843548004e-10,2.0895099966297857e-10,1,2
adaptive,543,1,0,2.3003821070233244e-13,2.9977787106685635e-13,1,2
adaptive,544,1,0,1.3411494137471891e-13,1.0950269447934477e-13,1,2
adaptive,545,1,0,0,2.9365653048184278e-17,1,2
adaptive,546,1,0,0,4.1404449172903153e-17,1,2
adaptive,547,0,0,1.7876811142514271e-11,1.7028335929022334e-11,1,2
adaptive,548,1,0,1.8109069799265853e-11,1.4080493355599174e-11,1,2
adaptive,549,0,0,2.1314505715963605e-11,2.8704373686097478e-11,1,2
adaptive,550,0,0,0,3.3687742747490292e-17,1,2
adaptive,551,0,0,6.4526162191214098e-13,8.6246484101693731e-13,1,2
adaptive,552,0,0,1.3411494137471891e-12,1.5474659729360175e-12,1,2
adaptive,553,0,0,3.1086244689504383e-15,3.7218671496264369e-15,1,2
adaptive,554,0,0,6.567635324472576e-12,8.3237776133698767e-12,1,2
adaptive,555,1,0,6.6568972556524386e-13,8.1232754720227154e-13,1,2
adaptive,556,0,0,1.1661782650662644e-12,1.3718703226477904e-12,1,2
adaptive,557,0,0,2.4604318582532869e-11,2.3434671162486683e-11,1,2
adaptive,558,1,0,3.907985046680551e-14,4.6517977036424559e-14,1,2
adaptive,559,0,0,9.610090501155355e-13,1.169085755226222e-12,1,2
adaptive,560,1,0,3.9612757518625585e-13,5.0990717432309947e-13,1,2
adaptive,561,1,0,2.2070789640338262e-10,2.3904713227865041e-10,1,2
adaptive,562,0,0,6.0022564696282643e-10,4.7988446315011741e-10,1,2
adaptive,563,0,0,8.6113338682025642e-11,1.1739081482670251e-10,1,2
adaptive,564,0,0,2.5705260142672159e-10,3.045862758552505e-10,1,2
adaptive,565,0,0,1.3392842390658188e-11,1.0733922896523989e-11,1,2
adaptive,566,0,0,1.8767654097473496e-10,2.1665902640963449e-10,1,2
adaptive,567,1,0,1.5987211554602254e-14,2.0974762787491562e-14,1,2
adaptive,568,1,0,1.4166445794216997e-13,1.6703522817513993e-13,1,2
adaptive,569,0,0,2.8302249432954341e-11,4.7810422287852816e-11,1,2
adaptive,570,0,0,0,1.144930495115297e-17,1,2
adaptive,571,0,0,9.5301544433823437e-13,1.0981530016436612e-12,1,2
adaptive,572,0,0,2.188209613507297e-10,2.7035243331925879e-10,1,2
adaptive,573,0,0,1.2331025089906689e-10,1.3370925177896832e-10,1,2
adaptive,574,0,0,2.9709568138969189e-13,3.515105784137591e-13,1,2
adaptive,575,1,0,2.6423307986078726e-13,2.9785138796310889e-13,1,2
adaptive,576,0,0,0,4.4408920985006262e-16,1,2
adaptive,577,0,0,3.4665603720895888e-12,4.1801122506613589e-12,1,2
adaptive,578,0,0,3.3077540706472064e-10,4.7228987387626375e-10,1,2
adaptive,579,1,0,2.4134205744985593e-10,2.2119100749939461e-10,1,2
adaptive,580,0,0,2.230646778400569e-10,2.4812174032106567e-10,1,2
adaptive,581,0,0,3.7938452379648879e-10,4.3459956488128372e-10,1,2
adaptive,582,0,0,3.2440894415231014e-10,4.4488090988892282e-10,1,2
adaptive,583,0,0,7.900524678916554e-11,9.1585854417562442e-11,1,2
adaptive,584,0,0,1.8065863471861121e-08,2.0054300429204451e-08,1,0
adaptive,585,0,0,8.9626084331939637e-11,1.0907237412106615e-10,1,2
adaptive,586,1,0,1.6076029396572267e-13,1.876654306257483e-13,1,2
adaptive,587,0,0,1.0463185873277325e-11,9.7670604471431072e-12,1,2
adaptive,588,0,0,1.8856027850233659e-12,1.6892646493348889e-12,1,2
adaptive,589,0,0,1.5640821970919205e-12,1.7393995932344449e-12,1,2
adaptive,590,0,0,3.4410874150125892e-10,3.1530451083222509e-10,1,2
adaptive,591,0,0,1.8878232310726162e-12,3.2073442730654754e-12,1,2
adaptive,592,0,0,3.9968028886505635e-15,3.9614673588258742e-15,1,2
adaptive,593,0,0,1.7559287357471476e-12,1.5907309976090312e-12,1,2
adaptive,594,1,0,5.3290705182007514e-15,6.4279203697241445e-15,1,2
adaptive,595,1,0,1.3745449223279138e-11,1.7523837632915591e-11,1,2
adaptive,596,1,0,1.1919354392375681e-12,1.4059042942439358e-12,1,2
adaptive,597,0,0,1.6287904358591732e-10,1.8688777288057607e-10,1,2
adaptive,598,0,0,1.7763568394002505e-15,2.3280929687404776e-15,1,2
adaptive,599,0,0,8.8817841970012523e-14,1.0147844773782483e-13,1,2
