domain,n,method,timing_kind,speedup_vs_brent,ci95_low,ci95_high,faster_than_brent
bem,2097152,safeguarded_newton,kernel,1.1233778006371118,1.1110098249805775,1.142731808233897,True
bem,8388608,bracketed_secant,e2e,1.2700323349784126,1.2685543297816282,1.2718835104897068,True
bem,8388608,bracketed_secant,kernel,1.4447498347887455,1.4379554906375394,1.4513951626700115,True
bem,8388608,safeguarded_halley,e2e,0.6366947739294113,0.6361632510624852,0.6375541861751008,False
bem,8388608,safeguarded_halley,kernel,0.5468094450598816,0.5459742243351621,0.5472942713507445,False
bem,8388608,safeguarded_newton,e2e,1.0821635803725136,1.0803230911922608,1.0830221736832328,True
bem,8388608,safeguarded_newton,kernel,1.1248921876265756,1.122213930849422,1.1269720510032393,True
bem,16777216,bracketed_secant,e2e,1.2691395328627522,1.267046523171481,1.2718093827235255,True
bem,16777216,bracketed_secant,kernel,1.4448279202746925,1.4415779186439641,1.4464851670675756,True
bem,16777216,safeguarded_halley,e2e,0.6376193838813259,0.6365026371444649,0.6383804060710934,False
bem,16777216,safeguarded_halley,kernel,0.5487187954587812,0.5481149632479425,0.549081532381825,False
bem,16777216,safeguarded_newton,e2e,1.0822313285828191,1.0793570859686212,1.0829205906460635,True
bem,16777216,safeguarded_newton,kernel,1.1235571339675166,1.1228528675287026,1.1242083721787597,True
cstr,1,bracketed_secant,e2e,1.0816004143920293,1.08000312998586,1.082768517465716,True
cstr,1,bracketed_secant,kernel,1.0778942232475577,1.077527744306456,1.0780214148412486,True
cstr,1,safeguarded_halley,e2e,1.060361707510309,1.0570505144971452,1.0643968443519403,True
cstr,1,safeguarded_halley,kernel,1.053255988332115,1.0530558350348547,1.0534730701415191,True
cstr,1,safeguarded_newton,e2e,1.079097177971381,1.0774042502547463,1.0809677628790586,True
cstr,1,safeguarded_newton,kernel,1.072842961099965,1.0726902386975021,1.0732248729836935,True
cstr,8,bracketed_secant,e2e,1.163705143701545,1.1599445526657117,1.1663420222779914,True
cstr,8,bracketed_secant,kernel,1.174672320159074,1.174529240032838,1.1747855481689338,True
cstr,8,safeguarded_halley,e2e,1.1293324174045143,1.1267442053051235,1.1351295079472814,True
cstr,8,safeguarded_halley,kernel,1.146478886587666,1.146231871938193,1.146667051751777,True
cstr,8,safeguarded_newton,e2e,1.1627221741990335,1.160507608746041,1.165865756999142,True
cstr,8,safeguarded_newton,kernel,1.1682704349378357,1.168116042804377,1.1683723695852068,True
cstr,32,bracketed_secant,e2e,1.200609726787583,1.1917661438032812,1.2068975797737445,True
cstr,32,bracketed_secant,kernel,1.2060223688511804,1.2056277279449363,1.2063535302603476,True
cstr,32,safeguarded_halley,e2e,1.1758035656152037,1.1712039087819228,1.1845710930537017,True
cstr,32,safeguarded_halley,kernel,1.1832505910902538,1.1828724999059257,1.1836297203505235,True
cstr,32,safeguarded_newton,e2e,1.1942988560827754,1.1869562804984921,1.2001852574587117,True
cstr,32,safeguarded_newton,kernel,1.2057092980694972,1.2055680589531723,1.2061028157038947,True
